_id,industry_major_cate,std_year_month,std_year,std_month,consumption_amount,region
65e932a1bb908e26c8044e8e,여가서비스업,202012,2020,12,5334518,충북
65e932a1bb908e26c8044e8f,식음료업,202012,2020,12,28128138,충북
65e932a1bb908e26c8044e90,운송업,202012,2020,12,86837,충북
65e932a1bb908e26c8044e91,여행업,202001,2020,1,38216,충북
65e932a1bb908e26c8044e92,여행업,202002,2020,2,24567,충북
65e932a1bb908e26c8044e93,여행업,202008,2020,8,10361,충북
65e932a1bb908e26c8044e94,여행업,202009,2020,9,2204,충북
65e932a1bb908e26c8044e95,여행업,202012,2020,12,480,충북
65e932a1bb908e26c8044e96,숙박업,202003,2020,3,1525315,충북
65e932a1bb908e26c8044e97,운송업,202004,2020,4,56629,충북
65e932a1bb908e26c8044e98,식음료업,202004,2020,4,40276761,충북
65e932a1bb908e26c8044e99,여가서비스업,202004,2020,4,12197618,충북
65e932a1bb908e26c8044e9a,쇼핑업,202004,2020,4,18897049,충북
65e932a1bb908e26c8044e9b,숙박업,202004,2020,4,1687448,충북
65e932a1bb908e26c8044e9c,운송업,202003,2020,3,47820,충북
65e932a1bb908e26c8044e9d,식음료업,202003,2020,3,34260697,충북
65e932a1bb908e26c8044e9e,여가서비스업,202003,2020,3,8816668,충북
65e932a1bb908e26c8044e9f,쇼핑업,202003,2020,3,16206141,충북
65e932a1bb908e26c8044ea0,여행업,202003,2020,3,18257,충북
65e932a1bb908e26c8044ea1,여행업,202004,2020,4,3035,충북
65e932a1bb908e26c8044ea2,운송업,202002,2020,2,67791,충북
65e932a1bb908e26c8044ea3,식음료업,202002,2020,2,35298464,충북
65e932a1bb908e26c8044ea4,여가서비스업,202002,2020,2,4709034,충북
65e932a1bb908e26c8044ea5,쇼핑업,202002,2020,2,15132783,충북
65e932a1bb908e26c8044ea6,숙박업,202002,2020,2,1906138,충북
65e932a1bb908e26c8044ea7,운송업,202001,2020,1,131118,충북
65e932a1bb908e26c8044ea8,식음료업,202001,2020,1,43931195,충북
65e932a1bb908e26c8044ea9,여가서비스업,202001,2020,1,3843457,충북
65e932a1bb908e26c8044eaa,쇼핑업,202001,2020,1,21049784,충북
65e932a1bb908e26c8044eab,여가서비스업,202006,2020,6,14836149,충북
65e932a1bb908e26c8044eac,쇼핑업,202008,2020,8,17278613,충북
65e932a1bb908e26c8044ead,숙박업,202008,2020,8,3195302,충북
65e932a1bb908e26c8044eae,운송업,202007,2020,7,155416,충북
65e932a1bb908e26c8044eaf,식음료업,202007,2020,7,45999545,충북
65e932a1bb908e26c8044eb0,여가서비스업,202007,2020,7,13050198,충북
65e932a1bb908e26c8044eb1,쇼핑업,202007,2020,7,17593427,충북
65e932a1bb908e26c8044eb2,여행업,202007,2020,7,13520,충북
65e932a1bb908e26c8044eb3,숙박업,202007,2020,7,2591041,충북
65e932a1bb908e26c8044eb4,운송업,202006,2020,6,143734,충북
65e932a1bb908e26c8044eb5,식음료업,202006,2020,6,44304426,충북
65e932a1bb908e26c8044eb6,숙박업,202001,2020,1,2548988,충북
65e932a1bb908e26c8044eb7,쇼핑업,202006,2020,6,19026108,충북
65e932a1bb908e26c8044eb8,여행업,202006,2020,6,2697,충북
65e932a1bb908e26c8044eb9,숙박업,202006,2020,6,2259070,충북
65e932a1bb908e26c8044eba,여행업,202005,2020,5,15017,충북
65e932a1bb908e26c8044ebb,운송업,202005,2020,5,159631,충북
65e932a1bb908e26c8044ebc,식음료업,202005,2020,5,49060399,충북
65e932a1bb908e26c8044ebd,여가서비스업,202005,2020,5,14530184,충북
65e932a1bb908e26c8044ebe,쇼핑업,202005,2020,5,24430366,충북
65e932a1bb908e26c8044ebf,숙박업,202005,2020,5,2358297,충북
65e932a1bb908e26c8044ec0,전체,202112,2021,12,86385969,강원
65e932a1bb908e26c8044ec1,전체,202101,2021,1,53602664,강원
65e932a1bb908e26c8044ec2,전체,202102,2021,2,72626158,강원
65e932a1bb908e26c8044ec3,전체,202103,2021,3,70772004,강원
65e932a1bb908e26c8044ec4,전체,202104,2021,4,85546050,강원
65e932a1bb908e26c8044ec5,전체,202105,2021,5,102018853,강원
65e932a1bb908e26c8044ec6,전체,202106,2021,6,100853205,강원
65e932a1bb908e26c8044ec7,전체,202107,2021,7,113873799,강원
65e932a1bb908e26c8044ec8,전체,202108,2021,8,123476377,강원
65e932a1bb908e26c8044ec9,전체,202109,2021,9,98472808,강원
65e932a1bb908e26c8044eca,전체,202110,2021,10,116041682,강원
65e932a1bb908e26c8044ecb,전체,202111,2021,11,95498422,강원
65e932a1bb908e26c8044ecc,쇼핑업,202110,2021,10,15647662,강원
65e932a1bb908e26c8044ecd,운송업,202108,2021,8,92590,강원
65e932a1bb908e26c8044ece,운송업,202110,2021,10,166931,강원
65e932a1bb908e26c8044ecf,숙박업,202110,2021,10,16539014,강원
65e932a1bb908e26c8044ed0,여행업,202109,2021,9,175278,강원
65e932a1bb908e26c8044ed1,식음료업,202109,2021,9,51104964,강원
65e932a1bb908e26c8044ed2,여가서비스업,202109,2021,9,19314409,강원
65e932a1bb908e26c8044ed3,쇼핑업,202109,2021,9,14546903,강원
65e932a1bb908e26c8044ed4,운송업,202109,2021,9,77467,강원
65e932a1bb908e26c8044ed5,숙박업,202109,2021,9,13253788,강원
65e932a1bb908e26c8044ed6,여행업,202108,2021,8,196259,강원
65e932a1bb908e26c8044ed7,식음료업,202108,2021,8,67991955,강원
65e932a1bb908e26c8044ed8,여가서비스업,202108,2021,8,19982372,강원
65e932a1bb908e26c8044ed9,쇼핑업,202108,2021,8,13273052,강원
65e932a1bb908e26c8044eda,숙박업,202108,2021,8,21940149,강원
65e932a1bb908e26c8044edb,여가서비스업,202110,2021,10,21555759,강원
65e932a1bb908e26c8044edc,식음료업,202110,2021,10,61857933,강원
65e932a1bb908e26c8044edd,여행업,202110,2021,10,274383,강원
65e932a1bb908e26c8044ede,숙박업,202111,2021,11,12436465,강원
65e932a1bb908e26c8044edf,운송업,202111,2021,11,86227,강원
65e932a1bb908e26c8044ee0,쇼핑업,202111,2021,11,14282805,강원
65e932a1bb908e26c8044ee1,여가서비스업,202111,2021,11,16242745,강원
65e932a1bb908e26c8044ee2,식음료업,202111,2021,11,52245383,강원
65e932a1bb908e26c8044ee3,여행업,202111,2021,11,204796,강원
65e932a1bb908e26c8044ee4,숙박업,202112,2021,12,15986289,강원
65e932a1bb908e26c8044ee5,운송업,202112,2021,12,44516,강원
65e932a1bb908e26c8044ee6,쇼핑업,202112,2021,12,13949263,강원
65e932a1bb908e26c8044ee7,여가서비스업,202112,2021,12,8556435,강원
65e932a1bb908e26c8044ee8,식음료업,202112,2021,12,47717315,강원
65e932a1bb908e26c8044ee9,여행업,202112,2021,12,132152,강원
65e932a1bb908e26c8044eea,식음료업,202102,2021,2,41689235,강원
65e932a1bb908e26c8044eeb,쇼핑업,202104,2021,4,13030034,강원
65e932a1bb908e26c8044eec,운송업,202104,2021,4,65752,강원
65e932a1bb908e26c8044eed,숙박업,202104,2021,4,10206516,강원
65e932a1bb908e26c8044eee,여행업,202103,2021,3,83086,강원
65e932a1bb908e26c8044eef,식음료업,202103,2021,3,37644086,강원
65e932a1bb908e26c8044ef0,여가서비스업,202103,2021,3,12246347,강원
65e932a1bb908e26c8044ef1,쇼핑업,202103,2021,3,12654109,강원
65e932a1bb908e26c8044ef2,운송업,202103,2021,3,46650,강원
65e932a1bb908e26c8044ef3,숙박업,202103,2021,3,8097727,강원
65e932a1bb908e26c8044ef4,여행업,202102,2021,2,115767,강원
65e932a1bb908e26c8044ef5,여가서비스업,202104,2021,4,17088687,강원
65e932a1bb908e26c8044ef6,여가서비스업,202102,2021,2,7923180,강원
65e932a1bb908e26c8044ef7,쇼핑업,202102,2021,2,12162591,강원
65e932a1bb908e26c8044ef8,운송업,202102,2021,2,64240,강원
65e932a1bb908e26c8044ef9,숙박업,202102,2021,2,10671145,강원
65e932a1bb908e26c8044efa,여행업,202101,2021,1,84682,강원
65e932a1bb908e26c8044efb,식음료업,202101,2021,1,30821047,강원
65e932a1bb908e26c8044efc,여가서비스업,202101,2021,1,4109303,강원
65e932a1bb908e26c8044efd,쇼핑업,202101,2021,1,10808884,강원
65e932a1bb908e26c8044efe,운송업,202101,2021,1,32503,강원
65e932a1bb908e26c8044eff,운송업,202106,2021,6,79262,강원
65e932a1bb908e26c8044f00,여행업,202107,2021,7,154654,강원
65e932a1bb908e26c8044f01,식음료업,202107,2021,7,60605828,강원
65e932a1bb908e26c8044f02,여가서비스업,202107,2021,7,20404121,강원
65e932a1bb908e26c8044f03,쇼핑업,202107,2021,7,13661709,강원
65e932a1bb908e26c8044f04,운송업,202107,2021,7,76134,강원
65e932a1bb908e26c8044f05,숙박업,202107,2021,7,18971353,강원
65e932a1bb908e26c8044f06,여행업,202106,2021,6,144862,강원
65e932a1bb908e26c8044f07,식음료업,202106,2021,6,53896075,강원
65e932a1bb908e26c8044f08,여가서비스업,202106,2021,6,19941764,강원
65e932a1bb908e26c8044f09,쇼핑업,202106,2021,6,12834068,강원
65e932a1bb908e26c8044f0a,숙박업,202101,2021,1,7746244,강원
65e932a1bb908e26c8044f0b,숙박업,202106,2021,6,13957174,강원
65e932a1bb908e26c8044f0c,여행업,202105,2021,5,136747,강원
65e932a1bb908e26c8044f0d,식음료업,202105,2021,5,54140366,강원
65e932a1bb908e26c8044f0e,여가서비스업,202105,2021,5,19236934,강원
65e932a1bb908e26c8044f0f,쇼핑업,202105,2021,5,15008758,강원
65e932a1bb908e26c8044f10,운송업,202105,2021,5,77832,강원
65e932a1bb908e26c8044f11,숙박업,202105,2021,5,13418215,강원
65e932a1bb908e26c8044f12,여행업,202104,2021,4,91504,강원
65e932a1bb908e26c8044f13,식음료업,202104,2021,4,45063557,강원
65e932a1bb908e26c8044f14,전체,202112,2021,12,672291177,경기
65e932a1bb908e26c8044f15,전체,202101,2021,1,493325075,경기
65e932a1bb908e26c8044f16,전체,202102,2021,2,553070465,경기
65e932a1bb908e26c8044f17,전체,202103,2021,3,662451276,경기
65e932a1bb908e26c8044f18,전체,202104,2021,4,678059339,경기
65e932a1bb908e26c8044f19,전체,202105,2021,5,743373976,경기
65e932a1bb908e26c8044f1a,전체,202106,2021,6,677885670,경기
65e932a1bb908e26c8044f1b,전체,202107,2021,7,635538263,경기
65e932a1bb908e26c8044f1c,전체,202108,2021,8,633566496,경기
65e932a1bb908e26c8044f1d,전체,202109,2021,9,680438307,경기
65e932a1bb908e26c8044f1e,전체,202110,2021,10,791413034,경기
65e932a1bb908e26c8044f1f,전체,202111,2021,11,738400718,경기
65e932a1bb908e26c8044f20,쇼핑업,202110,2021,10,330966219,경기
65e932a1bb908e26c8044f21,운송업,202108,2021,8,8298926,경기
65e932a1bb908e26c8044f22,운송업,202110,2021,10,9496938,경기
65e932a1bb908e26c8044f23,숙박업,202110,2021,10,13360009,경기
65e932a1bb908e26c8044f24,여행업,202109,2021,9,71254,경기
65e932a1bb908e26c8044f25,식음료업,202109,2021,9,305110302,경기
65e932a1bb908e26c8044f26,여가서비스업,202109,2021,9,78383086,경기
65e932a1bb908e26c8044f27,쇼핑업,202109,2021,9,276591360,경기
65e932a1bb908e26c8044f28,운송업,202109,2021,9,8697823,경기
65e932a1bb908e26c8044f29,숙박업,202109,2021,9,11584482,경기
65e932a1bb908e26c8044f2a,여행업,202108,2021,8,101127,경기
65e932a1bb908e26c8044f2b,식음료업,202108,2021,8,302800016,경기
65e932a1bb908e26c8044f2c,여가서비스업,202108,2021,8,71280648,경기
65e932a1bb908e26c8044f2d,쇼핑업,202108,2021,8,238494285,경기
65e932a1bb908e26c8044f2e,숙박업,202108,2021,8,12591494,경기
65e932a1bb908e26c8044f2f,여가서비스업,202110,2021,10,89005018,경기
65e932a1bb908e26c8044f30,식음료업,202110,2021,10,348479422,경기
65e932a1bb908e26c8044f31,여행업,202110,2021,10,105428,경기
65e932a1bb908e26c8044f32,숙박업,202111,2021,11,13482440,경기
65e932a1bb908e26c8044f33,운송업,202111,2021,11,9393645,경기
65e932a1bb908e26c8044f34,쇼핑업,202111,2021,11,292696692,경기
65e932a1bb908e26c8044f35,여가서비스업,202111,2021,11,73660602,경기
65e932a1bb908e26c8044f36,식음료업,202111,2021,11,349075708,경기
65e932a1bb908e26c8044f37,여행업,202111,2021,11,91631,경기
65e932a1bb908e26c8044f38,숙박업,202112,2021,12,13270479,경기
65e932a1bb908e26c8044f39,운송업,202112,2021,12,9232408,경기
65e932a1bb908e26c8044f3a,쇼핑업,202112,2021,12,283667942,경기
65e932a1bb908e26c8044f3b,여가서비스업,202112,2021,12,43578377,경기
65e932a1bb908e26c8044f3c,식음료업,202112,2021,12,322465681,경기
65e932a1bb908e26c8044f3d,여행업,202112,2021,12,76290,경기
65e932a1bb908e26c8044f3e,식음료업,202102,2021,2,255793869,경기
65e932a1bb908e26c8044f3f,쇼핑업,202104,2021,4,261102089,경기
65e932a1bb908e26c8044f40,운송업,202104,2021,4,8256298,경기
65e932a1bb908e26c8044f41,숙박업,202104,2021,4,12210391,경기
65e932a1bb908e26c8044f42,여행업,202103,2021,3,116433,경기
65e932a1bb908e26c8044f43,식음료업,202103,2021,3,309381817,경기
65e932a1bb908e26c8044f44,여가서비스업,202103,2021,3,66281956,경기
65e932a1bb908e26c8044f45,쇼핑업,202103,2021,3,266622052,경기
65e932a1bb908e26c8044f46,운송업,202103,2021,3,8006857,경기
65e932a1bb908e26c8044f47,숙박업,202103,2021,3,12042161,경기
65e932a1bb908e26c8044f48,여행업,202102,2021,2,93929,경기
65e932a1bb908e26c8044f49,여가서비스업,202104,2021,4,78397210,경기
65e932a1bb908e26c8044f4a,여가서비스업,202102,2021,2,38500823,경기
65e932a1bb908e26c8044f4b,쇼핑업,202102,2021,2,241020577,경기
65e932a1bb908e26c8044f4c,운송업,202102,2021,2,7164004,경기
65e932a1bb908e26c8044f4d,숙박업,202102,2021,2,10497263,경기
65e932a1bb908e26c8044f4e,식음료업,202101,2021,1,234593620,경기
65e932a1bb908e26c8044f4f,여가서비스업,202101,2021,1,18526217,경기
65e932a1bb908e26c8044f50,쇼핑업,202101,2021,1,222716787,경기
65e932a1bb908e26c8044f51,운송업,202101,2021,1,6673485,경기
65e932a1bb908e26c8044f52,여행업,202101,2021,1,82660,경기
65e932a1bb908e26c8044f53,운송업,202106,2021,6,8576379,경기
65e932a1bb908e26c8044f54,여행업,202107,2021,7,107134,경기
65e932a1bb908e26c8044f55,식음료업,202107,2021,7,301766012,경기
65e932a1bb908e26c8044f56,여가서비스업,202107,2021,7,73234231,경기
65e932a1bb908e26c8044f57,쇼핑업,202107,2021,7,239511559,경기
65e932a1bb908e26c8044f58,운송업,202107,2021,7,8255004,경기
65e932a1bb908e26c8044f59,숙박업,202107,2021,7,12664323,경기
65e932a1bb908e26c8044f5a,여행업,202106,2021,6,94827,경기
65e932a1bb908e26c8044f5b,식음료업,202106,2021,6,323128458,경기
65e932a1bb908e26c8044f5c,여가서비스업,202106,2021,6,85583121,경기
65e932a1bb908e26c8044f5d,쇼핑업,202106,2021,6,248195722,경기
65e932a1bb908e26c8044f5e,숙박업,202101,2021,1,10732307,경기
65e932a1bb908e26c8044f5f,숙박업,202106,2021,6,12307162,경기
65e932a1bb908e26c8044f60,여행업,202105,2021,5,82247,경기
65e932a1bb908e26c8044f61,식음료업,202105,2021,5,348163409,경기
65e932a1bb908e26c8044f62,여가서비스업,202105,2021,5,82330112,경기
65e932a1bb908e26c8044f63,쇼핑업,202105,2021,5,291147834,경기
65e932a1bb908e26c8044f64,운송업,202105,2021,5,8580315,경기
65e932a1bb908e26c8044f65,숙박업,202105,2021,5,13070059,경기
65e932a1bb908e26c8044f66,여행업,202104,2021,4,112138,경기
65e932a1bb908e26c8044f67,식음료업,202104,2021,4,317981213,경기
65e932a1bb908e26c8044f68,전체,202112,2021,12,109887659,경남
65e932a1bb908e26c8044f69,전체,202101,2021,1,81253488,경남
65e932a1bb908e26c8044f6a,전체,202102,2021,2,90900733,경남
65e932a1bb908e26c8044f6b,전체,202103,2021,3,104789262,경남
65e932a1bb908e26c8044f6c,전체,202104,2021,4,108602202,경남
65e932a1bb908e26c8044f6d,전체,202105,2021,5,123254849,경남
65e932a1bb908e26c8044f6e,전체,202106,2021,6,114050522,경남
65e932a1bb908e26c8044f6f,전체,202107,2021,7,112868652,경남
65e932a1bb908e26c8044f70,전체,202108,2021,8,106767258,경남
65e932a1bb908e26c8044f71,전체,202109,2021,9,112610844,경남
65e932a1bb908e26c8044f72,전체,202110,2021,10,129599580,경남
65e932a1bb908e26c8044f73,전체,202111,2021,11,121853025,경남
65e932a1bb908e26c8044f74,쇼핑업,202110,2021,10,35365575,경남
65e932a1bb908e26c8044f75,운송업,202108,2021,8,181206,경남
65e932a1bb908e26c8044f76,운송업,202110,2021,10,190961,경남
65e932a1bb908e26c8044f77,숙박업,202110,2021,10,5247795,경남
65e932a1bb908e26c8044f78,여행업,202109,2021,9,15685,경남
65e932a1bb908e26c8044f79,식음료업,202109,2021,9,58676423,경남
65e932a1bb908e26c8044f7a,여가서비스업,202109,2021,9,17529000,경남
65e932a1bb908e26c8044f7b,쇼핑업,202109,2021,9,31886619,경남
65e932a1bb908e26c8044f7c,운송업,202109,2021,9,153035,경남
65e932a1bb908e26c8044f7d,숙박업,202109,2021,9,4350082,경남
65e932a1bb908e26c8044f7e,여행업,202108,2021,8,39486,경남
65e932a1bb908e26c8044f7f,식음료업,202108,2021,8,58381777,경남
65e932a1bb908e26c8044f80,여가서비스업,202108,2021,8,16111684,경남
65e932a1bb908e26c8044f81,쇼핑업,202108,2021,8,26084972,경남
65e932a1bb908e26c8044f82,숙박업,202108,2021,8,5968132,경남
65e932a1bb908e26c8044f83,여가서비스업,202110,2021,10,20361592,경남
65e932a1bb908e26c8044f84,식음료업,202110,2021,10,68418033,경남
65e932a1bb908e26c8044f85,여행업,202110,2021,10,15624,경남
65e932a1bb908e26c8044f86,숙박업,202111,2021,11,5047045,경남
65e932a1bb908e26c8044f87,운송업,202111,2021,11,154959,경남
65e932a1bb908e26c8044f88,쇼핑업,202111,2021,11,32665506,경남
65e932a1bb908e26c8044f89,여가서비스업,202111,2021,11,17007259,경남
65e932a1bb908e26c8044f8a,식음료업,202111,2021,11,66960400,경남
65e932a1bb908e26c8044f8b,여행업,202111,2021,11,17857,경남
65e932a1bb908e26c8044f8c,숙박업,202112,2021,12,4814482,경남
65e932a1bb908e26c8044f8d,운송업,202112,2021,12,119696,경남
65e932a1bb908e26c8044f8e,쇼핑업,202112,2021,12,30917705,경남
65e932a1bb908e26c8044f8f,여가서비스업,202112,2021,12,13614017,경남
65e932a1bb908e26c8044f90,식음료업,202112,2021,12,60403555,경남
65e932a1bb908e26c8044f91,여행업,202112,2021,12,18204,경남
65e932a1bb908e26c8044f92,식음료업,202102,2021,2,47971959,경남
65e932a1bb908e26c8044f93,쇼핑업,202104,2021,4,28662675,경남
65e932a1bb908e26c8044f94,운송업,202104,2021,4,159746,경남
65e932a1bb908e26c8044f95,숙박업,202104,2021,4,4240898,경남
65e932a1bb908e26c8044f96,여행업,202103,2021,3,14407,경남
65e932a1bb908e26c8044f97,식음료업,202103,2021,3,57449268,경남
65e932a1bb908e26c8044f98,여가서비스업,202103,2021,3,14157930,경남
65e932a1bb908e26c8044f99,쇼핑업,202103,2021,3,29125119,경남
65e932a1bb908e26c8044f9a,운송업,202103,2021,3,143157,경남
65e932a1bb908e26c8044f9b,숙박업,202103,2021,3,3899381,경남
65e932a1bb908e26c8044f9c,여행업,202102,2021,2,14534,경남
65e932a1bb908e26c8044f9d,여가서비스업,202104,2021,4,16131213,경남
65e932a1bb908e26c8044f9e,여가서비스업,202102,2021,2,11314144,경남
65e932a1bb908e26c8044f9f,쇼핑업,202102,2021,2,27720316,경남
65e932a1bb908e26c8044fa0,운송업,202102,2021,2,121382,경남
65e932a1bb908e26c8044fa1,숙박업,202102,2021,2,3758400,경남
65e932a1bb908e26c8044fa2,여행업,202101,2021,1,13059,경남
65e932a1bb908e26c8044fa3,식음료업,202101,2021,1,42022171,경남
65e932a1bb908e26c8044fa4,여가서비스업,202101,2021,1,8741815,경남
65e932a1bb908e26c8044fa5,쇼핑업,202101,2021,1,26865218,경남
65e932a1bb908e26c8044fa6,운송업,202101,2021,1,110955,경남
65e932a1bb908e26c8044fa7,운송업,202106,2021,6,162970,경남
65e932a1bb908e26c8044fa8,여행업,202107,2021,7,43905,경남
65e932a1bb908e26c8044fa9,식음료업,202107,2021,7,62161833,경남
65e932a1bb908e26c8044faa,여가서비스업,202107,2021,7,16851907,경남
65e932a1bb908e26c8044fab,쇼핑업,202107,2021,7,28103199,경남
65e932a1bb908e26c8044fac,운송업,202107,2021,7,165332,경남
65e932a1bb908e26c8044fad,숙박업,202107,2021,7,5542476,경남
65e932a1bb908e26c8044fae,여행업,202106,2021,6,24686,경남
65e932a1bb908e26c8044faf,식음료업,202106,2021,6,62915946,경남
65e932a1bb908e26c8044fb0,여가서비스업,202106,2021,6,17744956,경남
65e932a1bb908e26c8044fb1,쇼핑업,202106,2021,6,28548387,경남
65e932a1bb908e26c8044fb2,숙박업,202101,2021,1,3500270,경남
65e932a1bb908e26c8044fb3,숙박업,202106,2021,6,4653577,경남
65e932a1bb908e26c8044fb4,여행업,202105,2021,5,34029,경남
65e932a1bb908e26c8044fb5,식음료업,202105,2021,5,67177112,경남
65e932a1bb908e26c8044fb6,여가서비스업,202105,2021,5,18298723,경남
65e932a1bb908e26c8044fb7,쇼핑업,202105,2021,5,32716754,경남
65e932a1bb908e26c8044fb8,운송업,202105,2021,5,175812,경남
65e932a1bb908e26c8044fb9,숙박업,202105,2021,5,4852417,경남
65e932a1bb908e26c8044fba,여행업,202104,2021,4,29592,경남
65e932a1bb908e26c8044fbb,식음료업,202104,2021,4,59378079,경남
65e932a1bb908e26c8044fbc,전체,202112,2021,12,86130844,경북
65e932a1bb908e26c8044fbd,전체,202101,2021,1,59687372,경북
65e932a1bb908e26c8044fbe,전체,202102,2021,2,71799294,경북
65e932a1bb908e26c8044fbf,전체,202103,2021,3,85219174,경북
65e932a1bb908e26c8044fc0,전체,202104,2021,4,90715169,경북
65e932a1bb908e26c8044fc1,전체,202105,2021,5,102556588,경북
65e932a1bb908e26c8044fc2,전체,202106,2021,6,94843651,경북
65e932a1bb908e26c8044fc3,전체,202107,2021,7,99579557,경북
65e932a1bb908e26c8044fc4,전체,202108,2021,8,97234420,경북
65e932a1bb908e26c8044fc5,전체,202109,2021,9,96244541,경북
65e932a1bb908e26c8044fc6,전체,202110,2021,10,111296750,경북
65e932a1bb908e26c8044fc7,전체,202111,2021,11,102505408,경북
65e932a1bb908e26c8044fc8,여행업,202110,2021,10,46690,경북
65e932a1bb908e26c8044fc9,여가서비스업,202108,2021,8,16463173,경북
65e932a1bb908e26c8044fca,식음료업,202110,2021,10,61983467,경북
65e932a1bb908e26c8044fcb,여가서비스업,202110,2021,10,20566198,경북
65e932a1bb908e26c8044fcc,쇼핑업,202110,2021,10,22110042,경북
65e932a1bb908e26c8044fcd,운송업,202110,2021,10,161409,경북
65e932a1bb908e26c8044fce,숙박업,202110,2021,10,6428943,경북
65e932a1bb908e26c8044fcf,여행업,202109,2021,9,41541,경북
65e932a1bb908e26c8044fd0,식음료업,202109,2021,9,52403927,경북
65e932a1bb908e26c8044fd1,여가서비스업,202109,2021,9,17765589,경북
65e932a1bb908e26c8044fd2,쇼핑업,202109,2021,9,21091335,경북
65e932a1bb908e26c8044fd3,운송업,202109,2021,9,84651,경북
65e932a1bb908e26c8044fd4,숙박업,202109,2021,9,4857497,경북
65e932a1bb908e26c8044fd5,식음료업,202108,2021,8,57032151,경북
65e932a1bb908e26c8044fd6,쇼핑업,202108,2021,8,16851751,경북
65e932a1bb908e26c8044fd7,숙박업,202111,2021,11,5606848,경북
65e932a1bb908e26c8044fd8,운송업,202111,2021,11,116997,경북
65e932a1bb908e26c8044fd9,쇼핑업,202111,2021,11,20854671,경북
65e932a1bb908e26c8044fda,여가서비스업,202111,2021,11,17371119,경북
65e932a1bb908e26c8044fdb,식음료업,202111,2021,11,58527972,경북
65e932a1bb908e26c8044fdc,여행업,202111,2021,11,27802,경북
65e932a1bb908e26c8044fdd,숙박업,202112,2021,12,4779116,경북
65e932a1bb908e26c8044fde,운송업,202112,2021,12,56930,경북
65e932a1bb908e26c8044fdf,쇼핑업,202112,2021,12,19249603,경북
65e932a1bb908e26c8044fe0,여가서비스업,202112,2021,12,12218302,경북
65e932a1bb908e26c8044fe1,식음료업,202112,2021,12,49812387,경북
65e932a1bb908e26c8044fe2,여행업,202112,2021,12,14506,경북
65e932a1bb908e26c8044fe3,여행업,202102,2021,2,12593,경북
65e932a1bb908e26c8044fe4,여행업,202103,2021,3,11516,경북
65e932a1bb908e26c8044fe5,여행업,202104,2021,4,16885,경북
65e932a1bb908e26c8044fe6,식음료업,202102,2021,2,40563782,경북
65e932a1bb908e26c8044fe7,식음료업,202104,2021,4,51269005,경북
65e932a1bb908e26c8044fe8,여가서비스업,202104,2021,4,16464800,경북
65e932a1bb908e26c8044fe9,쇼핑업,202104,2021,4,18397733,경북
65e932a1bb908e26c8044fea,운송업,202104,2021,4,59449,경북
65e932a1bb908e26c8044feb,숙박업,202104,2021,4,4507298,경북
65e932a1bb908e26c8044fec,식음료업,202103,2021,3,48108310,경북
65e932a1bb908e26c8044fed,여가서비스업,202103,2021,3,14221152,경북
65e932a1bb908e26c8044fee,쇼핑업,202103,2021,3,19044070,경북
65e932a1bb908e26c8044fef,운송업,202103,2021,3,45878,경북
65e932a1bb908e26c8044ff0,숙박업,202103,2021,3,3788248,경북
65e932a1bb908e26c8044ff1,숙박업,202105,2021,5,5095656,경북
65e932a1bb908e26c8044ff2,여가서비스업,202102,2021,2,10362194,경북
65e932a1bb908e26c8044ff3,쇼핑업,202102,2021,2,17350576,경북
65e932a1bb908e26c8044ff4,운송업,202102,2021,2,40170,경북
65e932a1bb908e26c8044ff5,숙박업,202102,2021,2,3469979,경북
65e932a1bb908e26c8044ff6,여행업,202101,2021,1,14846,경북
65e932a1bb908e26c8044ff7,식음료업,202101,2021,1,34060841,경북
65e932a1bb908e26c8044ff8,여가서비스업,202101,2021,1,6461753,경북
65e932a1bb908e26c8044ff9,쇼핑업,202101,2021,1,16315460,경북
65e932a1bb908e26c8044ffa,운송업,202101,2021,1,26318,경북
65e932a1bb908e26c8044ffb,식음료업,202106,2021,6,53671594,경북
65e932a1bb908e26c8044ffc,운송업,202108,2021,8,122149,경북
65e932a1bb908e26c8044ffd,여행업,202108,2021,8,40255,경북
65e932a1bb908e26c8044ffe,숙박업,202108,2021,8,6724941,경북
65e932a1bb908e26c8044fff,여행업,202107,2021,7,30065,경북
65e932a1bb908e26c8045000,식음료업,202107,2021,7,57297011,경북
65e932a1bb908e26c8045001,여가서비스업,202107,2021,7,17517830,경북
65e932a1bb908e26c8045002,쇼핑업,202107,2021,7,18653263,경북
65e932a1bb908e26c8045003,운송업,202107,2021,7,103823,경북
65e932a1bb908e26c8045004,숙박업,202107,2021,7,5977566,경북
65e932a1bb908e26c8045005,여행업,202106,2021,6,22952,경북
65e932a1bb908e26c8045006,숙박업,202101,2021,1,2808154,경북
65e932a1bb908e26c8045007,여가서비스업,202106,2021,6,18290357,경북
65e932a1bb908e26c8045008,쇼핑업,202106,2021,6,18075288,경북
65e932a1bb908e26c8045009,운송업,202106,2021,6,91481,경북
65e932a1bb908e26c804500a,숙박업,202106,2021,6,4691978,경북
65e932a1bb908e26c804500b,여행업,202105,2021,5,19384,경북
65e932a1bb908e26c804500c,식음료업,202105,2021,5,58053356,경북
65e932a1bb908e26c804500d,여가서비스업,202105,2021,5,18444091,경북
