_id,destination_type,destination_search,region,std_year,std_month,std_year_month
65e92d9cbb908e26c804031e,전체,1937279,강원,2020,1,202001
65e92d9cbb908e26c804031f,전체,1395025,강원,2020,2,202002
65e92d9cbb908e26c8040320,전체,1295467,강원,2020,3,202003
65e92d9cbb908e26c8040321,전체,1592147,강원,2020,4,202004
65e92d9cbb908e26c8040322,전체,2286676,강원,2020,5,202005
65e92d9cbb908e26c8040323,전체,2364502,강원,2020,6,202006
65e92d9cbb908e26c8040324,전체,2918840,강원,2020,7,202007
65e92d9cbb908e26c8040325,전체,3829264,강원,2020,8,202008
65e92d9cbb908e26c8040326,전체,2024222,강원,2020,9,202009
65e92d9cbb908e26c8040327,전체,2968585,강원,2020,10,202010
65e92d9cbb908e26c8040328,전체,1797829,강원,2020,11,202011
65e92d9cbb908e26c8040329,전체,1470685,강원,2020,12,202012
65e92d9cbb908e26c804032a,숙박,440809,강원,2020,1,202001
65e92d9cbb908e26c804032b,음식,558197,강원,2020,1,202001
65e92d9cbb908e26c804032c,기타관광,198533,강원,2020,1,202001
65e92d9cbb908e26c804032d,쇼핑,121124,강원,2020,1,202001
65e92d9cbb908e26c804032e,문화관광,197814,강원,2020,1,202001
65e92d9cbb908e26c804032f,역사관광,62751,강원,2020,1,202001
65e92d9cbb908e26c8040330,자연관광,235741,강원,2020,1,202001
65e92d9cbb908e26c8040331,체험관광,15475,강원,2020,1,202001
65e92d9cbb908e26c8040332,레저스포츠,106835,강원,2020,1,202001
65e92d9cbb908e26c8040333,숙박,299301,강원,2020,2,202002
65e92d9cbb908e26c8040334,음식,428512,강원,2020,2,202002
65e92d9cbb908e26c8040335,기타관광,147938,강원,2020,2,202002
65e92d9cbb908e26c8040336,쇼핑,81120,강원,2020,2,202002
65e92d9cbb908e26c8040337,문화관광,120051,강원,2020,2,202002
65e92d9cbb908e26c8040338,역사관광,44684,강원,2020,2,202002
65e92d9cbb908e26c8040339,자연관광,168912,강원,2020,2,202002
65e92d9cbb908e26c804033a,체험관광,11420,강원,2020,2,202002
65e92d9cbb908e26c804033b,레저스포츠,93087,강원,2020,2,202002
65e92d9cbb908e26c804033c,숙박,209637,강원,2020,3,202003
65e92d9cbb908e26c804033d,음식,422990,강원,2020,3,202003
65e92d9cbb908e26c804033e,기타관광,124061,강원,2020,3,202003
65e92d9cbb908e26c804033f,쇼핑,78586,강원,2020,3,202003
65e92d9cbb908e26c8040340,문화관광,86293,강원,2020,3,202003
65e92d9cbb908e26c8040341,역사관광,49007,강원,2020,3,202003
65e92d9cbb908e26c8040342,자연관광,210101,강원,2020,3,202003
65e92d9cbb908e26c8040343,체험관광,10056,강원,2020,3,202003
65e92d9cbb908e26c8040344,레저스포츠,104736,강원,2020,3,202003
65e92d9cbb908e26c8040345,숙박,286483,강원,2020,4,202004
65e92d9cbb908e26c8040346,음식,503161,강원,2020,4,202004
65e92d9cbb908e26c8040347,기타관광,141542,강원,2020,4,202004
65e92d9cbb908e26c8040348,쇼핑,95837,강원,2020,4,202004
65e92d9cbb908e26c8040349,문화관광,104989,강원,2020,4,202004
65e92d9cbb908e26c804034a,역사관광,60694,강원,2020,4,202004
65e92d9cbb908e26c804034b,자연관광,243575,강원,2020,4,202004
65e92d9cbb908e26c804034c,체험관광,11482,강원,2020,4,202004
65e92d9cbb908e26c804034d,레저스포츠,144384,강원,2020,4,202004
65e92d9cbb908e26c804034e,숙박,413188,강원,2020,5,202005
65e92d9cbb908e26c804034f,음식,731165,강원,2020,5,202005
65e92d9cbb908e26c8040350,기타관광,204128,강원,2020,5,202005
65e92d9cbb908e26c8040351,쇼핑,132900,강원,2020,5,202005
65e92d9cbb908e26c8040352,문화관광,163242,강원,2020,5,202005
65e92d9cbb908e26c8040353,역사관광,84271,강원,2020,5,202005
65e92d9cbb908e26c8040354,자연관광,350935,강원,2020,5,202005
65e92d9cbb908e26c8040355,체험관광,18653,강원,2020,5,202005
65e92d9cbb908e26c8040356,레저스포츠,188194,강원,2020,5,202005
65e92d9cbb908e26c8040357,숙박,484545,강원,2020,6,202006
65e92d9cbb908e26c8040358,음식,733519,강원,2020,6,202006
65e92d9cbb908e26c8040359,기타관광,189701,강원,2020,6,202006
65e92d9cbb908e26c804035a,쇼핑,130372,강원,2020,6,202006
65e92d9cbb908e26c804035b,문화관광,153828,강원,2020,6,202006
65e92d9cbb908e26c804035c,역사관광,73598,강원,2020,6,202006
65e92d9cbb908e26c804035d,자연관광,376369,강원,2020,6,202006
65e92d9cbb908e26c804035e,체험관광,19773,강원,2020,6,202006
65e92d9cbb908e26c804035f,레저스포츠,202797,강원,2020,6,202006
65e92d9cbb908e26c8040360,숙박,655966,강원,2020,7,202007
65e92d9cbb908e26c8040361,음식,903559,강원,2020,7,202007
65e92d9cbb908e26c8040362,기타관광,216042,강원,2020,7,202007
65e92d9cbb908e26c8040363,쇼핑,165823,강원,2020,7,202007
65e92d9cbb908e26c8040364,문화관광,191326,강원,2020,7,202007
65e92d9cbb908e26c8040365,역사관광,81036,강원,2020,7,202007
65e92d9cbb908e26c8040366,자연관광,460658,강원,2020,7,202007
65e92d9cbb908e26c8040367,체험관광,23544,강원,2020,7,202007
65e92d9cbb908e26c8040368,레저스포츠,220886,강원,2020,7,202007
65e92d9cbb908e26c8040369,숙박,913413,강원,2020,8,202008
65e92d9cbb908e26c804036a,음식,1178162,강원,2020,8,202008
65e92d9cbb908e26c804036b,기타관광,260401,강원,2020,8,202008
65e92d9cbb908e26c804036c,쇼핑,211878,강원,2020,8,202008
65e92d9cbb908e26c804036d,문화관광,248315,강원,2020,8,202008
65e92d9cbb908e26c804036e,역사관광,105101,강원,2020,8,202008
65e92d9cbb908e26c804036f,자연관광,645906,강원,2020,8,202008
65e92d9cbb908e26c8040370,체험관광,23699,강원,2020,8,202008
65e92d9cbb908e26c8040371,레저스포츠,242389,강원,2020,8,202008
65e92d9cbb908e26c8040372,숙박,430004,강원,2020,9,202009
65e92d9cbb908e26c8040373,음식,600303,강원,2020,9,202009
65e92d9cbb908e26c8040374,기타관광,179017,강원,2020,9,202009
65e92d9cbb908e26c8040375,문화관광,124359,강원,2020,9,202009
65e92d9cbb908e26c8040376,쇼핑,112619,강원,2020,9,202009
65e92d9cbb908e26c8040377,자연관광,304637,강원,2020,9,202009
65e92d9cbb908e26c8040378,역사관광,66447,강원,2020,9,202009
65e92d9cbb908e26c8040379,체험관광,16600,강원,2020,9,202009
65e92d9cbb908e26c804037a,레저스포츠,190236,강원,2020,9,202009
65e92d9cbb908e26c804037b,숙박,589260,강원,2020,10,202010
65e92d9cbb908e26c804037c,음식,841602,강원,2020,10,202010
65e92d9cbb908e26c804037d,기타관광,294312,강원,2020,10,202010
65e92d9cbb908e26c804037e,문화관광,218577,강원,2020,10,202010
65e92d9cbb908e26c804037f,쇼핑,168500,강원,2020,10,202010
65e92d9cbb908e26c8040380,자연관광,440696,강원,2020,10,202010
65e92d9cbb908e26c8040381,역사관광,144169,강원,2020,10,202010
65e92d9cbb908e26c8040382,체험관광,30538,강원,2020,10,202010
65e92d9cbb908e26c8040383,레저스포츠,240931,강원,2020,10,202010
65e92d9cbb908e26c8040384,숙박,363922,강원,2020,11,202011
65e92d9cbb908e26c8040385,음식,536637,강원,2020,11,202011
65e92d9cbb908e26c8040386,기타관광,181066,강원,2020,11,202011
65e92d9cbb908e26c8040387,쇼핑,108445,강원,2020,11,202011
65e92d9cbb908e26c8040388,문화관광,136383,강원,2020,11,202011
65e92d9cbb908e26c8040389,역사관광,73341,강원,2020,11,202011
65e92d9cbb908e26c804038a,자연관광,230955,강원,2020,11,202011
65e92d9cbb908e26c804038b,체험관광,13376,강원,2020,11,202011
65e92d9cbb908e26c804038c,레저스포츠,153704,강원,2020,11,202011
65e92d9cbb908e26c804038d,숙박,314716,강원,2020,12,202012
65e92d9cbb908e26c804038e,음식,431381,강원,2020,12,202012
65e92d9cbb908e26c804038f,기타관광,134580,강원,2020,12,202012
65e92d9cbb908e26c8040390,쇼핑,102995,강원,2020,12,202012
65e92d9cbb908e26c8040391,문화관광,101355,강원,2020,12,202012
65e92d9cbb908e26c8040392,역사관광,50356,강원,2020,12,202012
65e92d9cbb908e26c8040393,자연관광,239677,강원,2020,12,202012
65e92d9cbb908e26c8040394,체험관광,8026,강원,2020,12,202012
65e92d9cbb908e26c8040395,레저스포츠,87599,강원,2020,12,202012
65e92d9cbb908e26c8040396,전체,6207107,경기,2020,1,202001
65e92d9cbb908e26c8040397,전체,4911549,경기,2020,2,202002
65e92d9cbb908e26c8040398,전체,5959117,경기,2020,3,202003
65e92d9cbb908e26c8040399,전체,7395922,경기,2020,4,202004
65e92d9cbb908e26c804039a,전체,8913620,경기,2020,5,202005
65e92d9cbb908e26c804039b,전체,8153175,경기,2020,6,202006
65e92d9cbb908e26c804039c,전체,8854112,경기,2020,7,202007
65e92d9cbb908e26c804039d,전체,7935157,경기,2020,8,202008
65e92d9cbb908e26c804039e,전체,7924480,경기,2020,9,202009
65e92d9cbb908e26c804039f,전체,10206404,경기,2020,10,202010
65e92d9cbb908e26c80403a0,전체,7434097,경기,2020,11,202011
65e92d9cbb908e26c80403a1,전체,5955069,경기,2020,12,202012
65e92d9cbb908e26c80403a2,숙박,363413,경기,2020,1,202001
65e92d9cbb908e26c80403a3,음식,2621009,경기,2020,1,202001
65e92d9cbb908e26c80403a4,쇼핑,1290923,경기,2020,1,202001
65e92d9cbb908e26c80403a5,문화관광,741438,경기,2020,1,202001
65e92d9cbb908e26c80403a6,역사관광,134854,경기,2020,1,202001
65e92d9cbb908e26c80403a7,자연관광,129546,경기,2020,1,202001
65e92d9cbb908e26c80403a8,체험관광,51620,경기,2020,1,202001
65e92d9cbb908e26c80403a9,레저스포츠,358862,경기,2020,1,202001
65e92d9cbb908e26c80403aa,기타관광,515442,경기,2020,1,202001
65e92d9cbb908e26c80403ab,숙박,277777,경기,2020,2,202002
65e92d9cbb908e26c80403ac,음식,2225821,경기,2020,2,202002
65e92d9cbb908e26c80403ad,쇼핑,899503,경기,2020,2,202002
65e92d9cbb908e26c80403ae,문화관광,511449,경기,2020,2,202002
65e92d9cbb908e26c80403af,역사관광,99545,경기,2020,2,202002
65e92d9cbb908e26c80403b0,자연관광,122126,경기,2020,2,202002
65e92d9cbb908e26c80403b1,체험관광,24899,경기,2020,2,202002
65e92d9cbb908e26c80403b2,레저스포츠,368364,경기,2020,2,202002
65e92d9cbb908e26c80403b3,기타관광,382065,경기,2020,2,202002
65e92d9cbb908e26c80403b4,숙박,261233,경기,2020,3,202003
65e92d9cbb908e26c80403b5,음식,2563354,경기,2020,3,202003
65e92d9cbb908e26c80403b6,쇼핑,965506,경기,2020,3,202003
65e92d9cbb908e26c80403b7,문화관광,717949,경기,2020,3,202003
65e92d9cbb908e26c80403b8,역사관광,156338,경기,2020,3,202003
65e92d9cbb908e26c80403b9,자연관광,246800,경기,2020,3,202003
65e92d9cbb908e26c80403ba,체험관광,26626,경기,2020,3,202003
65e92d9cbb908e26c80403bb,레저스포츠,601663,경기,2020,3,202003
65e92d9cbb908e26c80403bc,기타관광,419648,경기,2020,3,202003
65e92d9cbb908e26c80403bd,숙박,354047,경기,2020,4,202004
65e92d9cbb908e26c80403be,음식,3142081,경기,2020,4,202004
65e92d9cbb908e26c80403bf,쇼핑,1209342,경기,2020,4,202004
65e92d9cbb908e26c80403c0,문화관광,881488,경기,2020,4,202004
65e92d9cbb908e26c80403c1,역사관광,196815,경기,2020,4,202004
65e92d9cbb908e26c80403c2,자연관광,292604,경기,2020,4,202004
65e92d9cbb908e26c80403c3,체험관광,35777,경기,2020,4,202004
65e92d9cbb908e26c80403c4,레저스포츠,799482,경기,2020,4,202004
65e92d9cbb908e26c80403c5,기타관광,484286,경기,2020,4,202004
65e92d9cbb908e26c80403c6,숙박,457309,경기,2020,5,202005
65e92d9cbb908e26c80403c7,음식,3939026,경기,2020,5,202005
65e92d9cbb908e26c80403c8,쇼핑,1447523,경기,2020,5,202005
65e92d9cbb908e26c80403c9,기타관광,576441,경기,2020,5,202005
65e92d9cbb908e26c80403ca,문화관광,1031380,경기,2020,5,202005
65e92d9cbb908e26c80403cb,역사관광,208996,경기,2020,5,202005
65e92d9cbb908e26c80403cc,자연관광,325255,경기,2020,5,202005
65e92d9cbb908e26c80403cd,체험관광,43668,경기,2020,5,202005
65e92d9cbb908e26c80403ce,레저스포츠,884022,경기,2020,5,202005
65e92d9cbb908e26c80403cf,숙박,464495,경기,2020,6,202006
65e92d9cbb908e26c80403d0,음식,3631457,경기,2020,6,202006
65e92d9cbb908e26c80403d1,쇼핑,1285882,경기,2020,6,202006
65e92d9cbb908e26c80403d2,기타관광,525893,경기,2020,6,202006
65e92d9cbb908e26c80403d3,문화관광,852794,경기,2020,6,202006
65e92d9cbb908e26c80403d4,역사관광,165173,경기,2020,6,202006
65e92d9cbb908e26c80403d5,자연관광,301691,경기,2020,6,202006
65e92d9cbb908e26c80403d6,체험관광,35755,경기,2020,6,202006
65e92d9cbb908e26c80403d7,레저스포츠,890035,경기,2020,6,202006
65e92d9cbb908e26c80403d8,숙박,527402,경기,2020,7,202007
65e92d9cbb908e26c80403d9,음식,4060052,경기,2020,7,202007
65e92d9cbb908e26c80403da,쇼핑,1324957,경기,2020,7,202007
65e92d9cbb908e26c80403db,기타관광,561035,경기,2020,7,202007
65e92d9cbb908e26c80403dc,문화관광,962937,경기,2020,7,202007
65e92d9cbb908e26c80403dd,역사관광,170169,경기,2020,7,202007
65e92d9cbb908e26c80403de,자연관광,333247,경기,2020,7,202007
65e92d9cbb908e26c80403df,체험관광,37757,경기,2020,7,202007
65e92d9cbb908e26c80403e0,레저스포츠,876556,경기,2020,7,202007
65e92d9cbb908e26c80403e1,숙박,534331,경기,2020,8,202008
65e92d9cbb908e26c80403e2,음식,3533590,경기,2020,8,202008
65e92d9cbb908e26c80403e3,쇼핑,1258548,경기,2020,8,202008
65e92d9cbb908e26c80403e4,기타관광,508248,경기,2020,8,202008
65e92d9cbb908e26c80403e5,문화관광,847344,경기,2020,8,202008
65e92d9cbb908e26c80403e6,역사관광,146698,경기,2020,8,202008
65e92d9cbb908e26c80403e7,자연관광,316481,경기,2020,8,202008
65e92d9cbb908e26c80403e8,체험관광,29479,경기,2020,8,202008
65e92d9cbb908e26c80403e9,레저스포츠,760438,경기,2020,8,202008
65e92d9cbb908e26c80403ea,숙박,459322,경기,2020,9,202009
65e92d9cbb908e26c80403eb,음식,3144820,경기,2020,9,202009
65e92d9cbb908e26c80403ec,쇼핑,1349948,경기,2020,9,202009
65e92d9cbb908e26c80403ed,기타관광,531168,경기,2020,9,202009
65e92d9cbb908e26c80403ee,문화관광,956304,경기,2020,9,202009
65e92d9cbb908e26c80403ef,역사관광,207969,경기,2020,9,202009
65e92d9cbb908e26c80403f0,자연관광,350901,경기,2020,9,202009
65e92d9cbb908e26c80403f1,체험관광,34168,경기,2020,9,202009
65e92d9cbb908e26c80403f2,레저스포츠,889880,경기,2020,9,202009
65e92d9cbb908e26c80403f3,숙박,593361,경기,2020,10,202010
65e92d9cbb908e26c80403f4,음식,3984975,경기,2020,10,202010
65e92d9cbb908e26c80403f5,쇼핑,1747851,경기,2020,10,202010
65e92d9cbb908e26c80403f6,기타관광,680513,경기,2020,10,202010
65e92d9cbb908e26c80403f7,문화관광,1434035,경기,2020,10,202010
65e92d9cbb908e26c80403f8,역사관광,293593,경기,2020,10,202010
65e92d9cbb908e26c80403f9,자연관광,427009,경기,2020,10,202010
65e92d9cbb908e26c80403fa,체험관광,57217,경기,2020,10,202010
65e92d9cbb908e26c80403fb,레저스포츠,987850,경기,2020,10,202010
65e92d9cbb908e26c80403fc,숙박,453326,경기,2020,11,202011
65e92d9cbb908e26c80403fd,음식,2979957,경기,2020,11,202011
65e92d9cbb908e26c80403fe,쇼핑,1439441,경기,2020,11,202011
65e92d9cbb908e26c80403ff,기타관광,519726,경기,2020,11,202011
65e92d9cbb908e26c8040400,문화관광,878790,경기,2020,11,202011
65e92d9cbb908e26c8040401,역사관광,174667,경기,2020,11,202011
65e92d9cbb908e26c8040402,자연관광,213394,경기,2020,11,202011
65e92d9cbb908e26c8040403,체험관광,27672,경기,2020,11,202011
65e92d9cbb908e26c8040404,레저스포츠,747124,경기,2020,11,202011
65e92d9cbb908e26c8040405,숙박,421192,경기,2020,12,202012
65e92d9cbb908e26c8040406,음식,2376799,경기,2020,12,202012
65e92d9cbb908e26c8040407,쇼핑,1310940,경기,2020,12,202012
65e92d9cbb908e26c8040408,기타관광,442390,경기,2020,12,202012
65e92d9cbb908e26c8040409,문화관광,609453,경기,2020,12,202012
65e92d9cbb908e26c804040a,역사관광,141446,경기,2020,12,202012
65e92d9cbb908e26c804040b,자연관광,209350,경기,2020,12,202012
65e92d9cbb908e26c804040c,체험관광,20646,경기,2020,12,202012
65e92d9cbb908e26c804040d,레저스포츠,422853,경기,2020,12,202012
65e92d9cbb908e26c804040e,전체,1104688,경남,2020,1,202001
65e92d9cbb908e26c804040f,전체,799241,경남,2020,2,202002
65e92d9cbb908e26c8040410,전체,840888,경남,2020,3,202003
65e92d9cbb908e26c8040411,전체,1047026,경남,2020,4,202004
65e92d9cbb908e26c8040412,전체,1558418,경남,2020,5,202005
65e92d9cbb908e26c8040413,전체,1341770,경남,2020,6,202006
65e92d9cbb908e26c8040414,전체,1494201,경남,2020,7,202007
65e92d9cbb908e26c8040415,전체,2111964,경남,2020,8,202008
65e92d9cbb908e26c8040416,전체,1208158,경남,2020,9,202009
65e92d9cbb908e26c8040417,전체,1835557,경남,2020,10,202010
65e92d9cbb908e26c8040418,전체,1277192,경남,2020,11,202011
65e92d9cbb908e26c8040419,전체,929864,경남,2020,12,202012
65e92d9cbb908e26c804041a,숙박,113523,경남,2020,1,202001
65e92d9cbb908e26c804041b,음식,377468,경남,2020,1,202001
65e92d9cbb908e26c804041c,기타관광,168005,경남,2020,1,202001
65e92d9cbb908e26c804041d,쇼핑,139654,경남,2020,1,202001
65e92d9cbb908e26c804041e,문화관광,125736,경남,2020,1,202001
65e92d9cbb908e26c804041f,역사관광,63831,경남,2020,1,202001
65e92d9cbb908e26c8040420,자연관광,48555,경남,2020,1,202001
65e92d9cbb908e26c8040421,체험관광,13537,경남,2020,1,202001
65e92d9cbb908e26c8040422,레저스포츠,54379,경남,2020,1,202001
65e92d9cbb908e26c8040423,숙박,80091,경남,2020,2,202002
65e92d9cbb908e26c8040424,음식,293355,경남,2020,2,202002
65e92d9cbb908e26c8040425,기타관광,111226,경남,2020,2,202002
65e92d9cbb908e26c8040426,문화관광,77648,경남,2020,2,202002
65e92d9cbb908e26c8040427,쇼핑,94668,경남,2020,2,202002
65e92d9cbb908e26c8040428,역사관광,45001,경남,2020,2,202002
65e92d9cbb908e26c8040429,자연관광,40238,경남,2020,2,202002
65e92d9cbb908e26c804042a,체험관광,8087,경남,2020,2,202002
65e92d9cbb908e26c804042b,레저스포츠,48927,경남,2020,2,202002
65e92d9cbb908e26c804042c,숙박,61902,경남,2020,3,202003
65e92d9cbb908e26c804042d,음식,276588,경남,2020,3,202003
65e92d9cbb908e26c804042e,기타관광,113753,경남,2020,3,202003
65e92d9cbb908e26c804042f,쇼핑,101179,경남,2020,3,202003
65e92d9cbb908e26c8040430,문화관광,94845,경남,2020,3,202003
65e92d9cbb908e26c8040431,역사관광,63998,경남,2020,3,202003
65e92d9cbb908e26c8040432,자연관광,67702,경남,2020,3,202003
65e92d9cbb908e26c8040433,체험관광,10751,경남,2020,3,202003
65e92d9cbb908e26c8040434,레저스포츠,50170,경남,2020,3,202003
65e92d9cbb908e26c8040435,숙박,96744,경남,2020,4,202004
65e92d9cbb908e26c8040436,음식,355159,경남,2020,4,202004
65e92d9cbb908e26c8040437,기타관광,134286,경남,2020,4,202004
65e92d9cbb908e26c8040438,쇼핑,122125,경남,2020,4,202004
65e92d9cbb908e26c8040439,문화관광,103145,경남,2020,4,202004
65e92d9cbb908e26c804043a,역사관광,74978,경남,2020,4,202004
65e92d9cbb908e26c804043b,자연관광,85103,경남,2020,4,202004
65e92d9cbb908e26c804043c,체험관광,7347,경남,2020,4,202004
65e92d9cbb908e26c804043d,레저스포츠,68139,경남,2020,4,202004
65e92d9cbb908e26c804043e,숙박,155870,경남,2020,5,202005
65e92d9cbb908e26c804043f,음식,544367,경남,2020,5,202005
65e92d9cbb908e26c8040440,기타관광,198240,경남,2020,5,202005
65e92d9cbb908e26c8040441,쇼핑,161951,경남,2020,5,202005
65e92d9cbb908e26c8040442,문화관광,168570,경남,2020,5,202005
65e92d9cbb908e26c8040443,역사관광,106518,경남,2020,5,202005
65e92d9cbb908e26c8040444,자연관광,123525,경남,2020,5,202005
65e92d9cbb908e26c8040445,체험관광,11090,경남,2020,5,202005
65e92d9cbb908e26c8040446,레저스포츠,88287,경남,2020,5,202005
65e92d9cbb908e26c8040447,숙박,148400,경남,2020,6,202006
65e92d9cbb908e26c8040448,음식,495342,경남,2020,6,202006
65e92d9cbb908e26c8040449,기타관광,164305,경남,2020,6,202006
65e92d9cbb908e26c804044a,쇼핑,132778,경남,2020,6,202006
65e92d9cbb908e26c804044b,문화관광,133874,경남,2020,6,202006
65e92d9cbb908e26c804044c,역사관광,73811,경남,2020,6,202006
65e92d9cbb908e26c804044d,자연관광,99817,경남,2020,6,202006
65e92d9cbb908e26c804044e,체험관광,8794,경남,2020,6,202006
65e92d9cbb908e26c804044f,레저스포츠,84649,경남,2020,6,202006
65e92d9cbb908e26c8040450,숙박,189565,경남,2020,7,202007
65e92d9cbb908e26c8040451,음식,558494,경남,2020,7,202007
65e92d9cbb908e26c8040452,기타관광,177501,경남,2020,7,202007
65e92d9cbb908e26c8040453,쇼핑,136491,경남,2020,7,202007
65e92d9cbb908e26c8040454,문화관광,152977,경남,2020,7,202007
65e92d9cbb908e26c8040455,역사관광,74361,경남,2020,7,202007
65e92d9cbb908e26c8040456,자연관광,111608,경남,2020,7,202007
65e92d9cbb908e26c8040457,체험관광,9485,경남,2020,7,202007
65e92d9cbb908e26c8040458,레저스포츠,83719,경남,2020,7,202007
65e92d9cbb908e26c8040459,숙박,321576,경남,2020,8,202008
65e92d9cbb908e26c804045a,음식,722180,경남,2020,8,202008
65e92d9cbb908e26c804045b,기타관광,253263,경남,2020,8,202008
65e92d9cbb908e26c804045c,쇼핑,162512,경남,2020,8,202008
65e92d9cbb908e26c804045d,문화관광,205410,경남,2020,8,202008
65e92d9cbb908e26c804045e,역사관광,112930,경남,2020,8,202008
65e92d9cbb908e26c804045f,자연관광,216294,경남,2020,8,202008
65e92d9cbb908e26c8040460,체험관광,14292,경남,2020,8,202008
65e92d9cbb908e26c8040461,레저스포츠,103507,경남,2020,8,202008
65e92d9cbb908e26c8040462,숙박,145211,경남,2020,9,202009
65e92d9cbb908e26c8040463,음식,409330,경남,2020,9,202009
65e92d9cbb908e26c8040464,기타관광,150958,경남,2020,9,202009
65e92d9cbb908e26c8040465,쇼핑,135054,경남,2020,9,202009
65e92d9cbb908e26c8040466,문화관광,115075,경남,2020,9,202009
65e92d9cbb908e26c8040467,역사관광,70449,경남,2020,9,202009
65e92d9cbb908e26c8040468,자연관광,93884,경남,2020,9,202009
65e92d9cbb908e26c8040469,체험관광,7508,경남,2020,9,202009
65e92d9cbb908e26c804046a,레저스포츠,80689,경남,2020,9,202009
65e92d9cbb908e26c804046b,숙박,204811,경남,2020,10,202010
65e92d9cbb908e26c804046c,음식,585164,경남,2020,10,202010
65e92d9cbb908e26c804046d,기타관광,250825,경남,2020,10,202010
65e92d9cbb908e26c804046e,쇼핑,179084,경남,2020,10,202010
65e92d9cbb908e26c804046f,문화관광,219091,경남,2020,10,202010
65e92d9cbb908e26c8040470,역사관광,133696,경남,2020,10,202010
65e92d9cbb908e26c8040471,자연관광,142686,경남,2020,10,202010
65e92d9cbb908e26c8040472,체험관광,12895,경남,2020,10,202010
65e92d9cbb908e26c8040473,레저스포츠,107305,경남,2020,10,202010
65e92d9cbb908e26c8040474,숙박,148086,경남,2020,11,202011
65e92d9cbb908e26c8040475,음식,397838,경남,2020,11,202011
65e92d9cbb908e26c8040476,기타관광,179867,경남,2020,11,202011
65e92d9cbb908e26c8040477,쇼핑,138033,경남,2020,11,202011
65e92d9cbb908e26c8040478,문화관광,134791,경남,2020,11,202011
65e92d9cbb908e26c8040479,역사관광,98582,경남,2020,11,202011
65e92d9cbb908e26c804047a,자연관광,86536,경남,2020,11,202011
65e92d9cbb908e26c804047b,체험관광,9275,경남,2020,11,202011
65e92d9cbb908e26c804047c,레저스포츠,84184,경남,2020,11,202011
65e92d9cbb908e26c804047d,숙박,120808,경남,2020,12,202012
65e92d9cbb908e26c804047e,음식,280286,경남,2020,12,202012
65e92d9cbb908e26c804047f,기타관광,128302,경남,2020,12,202012
65e92d9cbb908e26c8040480,쇼핑,122983,경남,2020,12,202012
65e92d9cbb908e26c8040481,문화관광,78672,경남,2020,12,202012
65e92d9cbb908e26c8040482,역사관광,60841,경남,2020,12,202012
65e92d9cbb908e26c8040483,자연관광,66267,경남,2020,12,202012
65e92d9cbb908e26c8040484,체험관광,6939,경남,2020,12,202012
65e92d9cbb908e26c8040485,레저스포츠,64766,경남,2020,12,202012
65e92d9cbb908e26c8040486,전체,1015490,경북,2020,1,202001
65e92d9cbb908e26c8040487,전체,614751,경북,2020,2,202002
65e92d9cbb908e26c8040488,전체,511728,경북,2020,3,202003
65e92d9cbb908e26c8040489,전체,759617,경북,2020,4,202004
65e92d9cbb908e26c804048a,전체,1179110,경북,2020,5,202005
65e92d9cbb908e26c804048b,전체,1076350,경북,2020,6,202006
65e92d9cbb908e26c804048c,전체,1257037,경북,2020,7,202007
65e92d9cbb908e26c804048d,전체,1948081,경북,2020,8,202008
65e92d9cbb908e26c804048e,전체,1051369,경북,2020,9,202009
65e92d9cbb908e26c804048f,전체,1669071,경북,2020,10,202010
65e92d9cbb908e26c8040490,전체,1195599,경북,2020,11,202011
65e92d9cbb908e26c8040491,전체,817586,경북,2020,12,202012
65e92d9cbb908e26c8040492,숙박,114018,경북,2020,1,202001
65e92d9cbb908e26c8040493,음식,302183,경북,2020,1,202001
65e92d9cbb908e26c8040494,기타관광,172982,경북,2020,1,202001
65e92d9cbb908e26c8040495,쇼핑,65276,경북,2020,1,202001
65e92d9cbb908e26c8040496,자연관광,85744,경북,2020,1,202001
65e92d9cbb908e26c8040497,문화관광,113629,경북,2020,1,202001
65e92d9cbb908e26c8040498,역사관광,105487,경북,2020,1,202001
65e92d9cbb908e26c8040499,체험관광,22638,경북,2020,1,202001
65e92d9cbb908e26c804049a,레저스포츠,33533,경북,2020,1,202001
65e92d9cbb908e26c804049b,숙박,65800,경북,2020,2,202002
65e92d9cbb908e26c804049c,음식,191521,경북,2020,2,202002
65e92d9cbb908e26c804049d,기타관광,102739,경북,2020,2,202002
65e92d9cbb908e26c804049e,쇼핑,35739,경북,2020,2,202002
65e92d9cbb908e26c804049f,자연관광,58588,경북,2020,2,202002
65e92d9cbb908e26c80404a0,문화관광,54243,경북,2020,2,202002
65e92d9cbb908e26c80404a1,역사관광,61742,경북,2020,2,202002
65e92d9cbb908e26c80404a2,체험관광,10544,경북,2020,2,202002
65e92d9cbb908e26c80404a3,레저스포츠,33835,경북,2020,2,202002
65e92d9cbb908e26c80404a4,숙박,31846,경북,2020,3,202003
65e92d9cbb908e26c80404a5,음식,119641,경북,2020,3,202003
65e92d9cbb908e26c80404a6,기타관광,77238,경북,2020,3,202003
65e92d9cbb908e26c80404a7,쇼핑,27464,경북,2020,3,202003
65e92d9cbb908e26c80404a8,자연관광,90014,경북,2020,3,202003
65e92d9cbb908e26c80404a9,문화관광,63352,경북,2020,3,202003
65e92d9cbb908e26c80404aa,역사관광,53913,경북,2020,3,202003
