_id,region,std_year_month,std_year,std_month,tour_trend,num_mention
65e92ddfbb908e26c8043d5b,강원,202108,2021,8,미식,3761
65e92ddfbb908e26c8043d5c,강원,202110,2021,10,체험,3751
65e92ddfbb908e26c8043d5d,강원,202107,2021,7,미식,3649
65e92ddfbb908e26c8043d5e,강원,202111,2021,11,체험,3538
65e92ddfbb908e26c8043d5f,강원,202107,2021,7,체험,3315
65e92ddfbb908e26c8043d60,강원,202106,2021,6,미식,3197
65e92ddfbb908e26c8043d61,강원,202102,2021,2,기타,3173
65e92ddfbb908e26c8043d62,강원,202101,2021,1,기타,3113
65e92ddfbb908e26c8043d63,강원,202106,2021,6,체험,3044
65e92ddfbb908e26c8043d64,강원,202108,2021,8,체험,3000
65e92ddfbb908e26c8043d65,강원,202109,2021,9,미식,2562
65e92ddfbb908e26c8043d66,강원,202105,2021,5,미식,2544
65e92ddfbb908e26c8043d67,강원,202105,2021,5,체험,2511
65e92ddfbb908e26c8043d68,강원,202112,2021,12,미식,2434
65e92ddfbb908e26c8043d69,강원,202104,2021,4,미식,2389
65e92ddfbb908e26c8043d6a,강원,202110,2021,10,미식,2232
65e92ddfbb908e26c8043d6b,강원,202109,2021,9,체험,2205
65e92ddfbb908e26c8043d6c,강원,202112,2021,12,체험,2178
65e92ddfbb908e26c8043d6d,강원,202103,2021,3,미식,2147
65e92ddfbb908e26c8043d6e,강원,202111,2021,11,미식,2062
65e92ddfbb908e26c8043d6f,강원,202104,2021,4,체험,2023
65e92ddfbb908e26c8043d70,강원,202102,2021,2,미식,1773
65e92ddfbb908e26c8043d71,강원,202101,2021,1,미식,1578
65e92ddfbb908e26c8043d72,강원,202103,2021,3,체험,1362
65e92ddfbb908e26c8043d73,강원,202102,2021,2,체험,1098
65e92ddfbb908e26c8043d74,강원,202101,2021,1,체험,892
65e92ddfbb908e26c8043d75,경기,202106,2021,6,레포츠,65925
65e92ddfbb908e26c8043d76,경기,202110,2021,10,레포츠,64924
65e92ddfbb908e26c8043d77,경기,202110,2021,10,휴식/힐링,64719
65e92ddfbb908e26c8043d78,경기,202106,2021,6,휴식/힐링,63720
65e92ddfbb908e26c8043d79,경기,202105,2021,5,휴식/힐링,63322
65e92ddfbb908e26c8043d7a,경기,202109,2021,9,휴식/힐링,63315
65e92ddfbb908e26c8043d7b,경기,202111,2021,11,휴식/힐링,62443
65e92ddfbb908e26c8043d7c,경기,202105,2021,5,레포츠,60186
65e92ddfbb908e26c8043d7d,경기,202109,2021,9,레포츠,59662
65e92ddfbb908e26c8043d7e,경기,202108,2021,8,휴식/힐링,58090
65e92ddfbb908e26c8043d7f,경기,202107,2021,7,레포츠,57749
65e92ddfbb908e26c8043d80,경기,202108,2021,8,레포츠,57065
65e92ddfbb908e26c8043d81,경기,202104,2021,4,휴식/힐링,56943
65e92ddfbb908e26c8043d82,경기,202111,2021,11,레포츠,56651
65e92ddfbb908e26c8043d83,경기,202107,2021,7,휴식/힐링,56407
65e92ddfbb908e26c8043d84,경기,202104,2021,4,레포츠,50916
65e92ddfbb908e26c8043d85,경기,202112,2021,12,휴식/힐링,47275
65e92ddfbb908e26c8043d86,경기,202112,2021,12,레포츠,45990
65e92ddfbb908e26c8043d87,경기,202103,2021,3,휴식/힐링,38159
65e92ddfbb908e26c8043d88,경기,202103,2021,3,레포츠,32620
65e92ddfbb908e26c8043d89,경기,202102,2021,2,휴식/힐링,26265
65e92ddfbb908e26c8043d8a,경기,202102,2021,2,레포츠,25907
65e92ddfbb908e26c8043d8b,경기,202101,2021,1,레포츠,25523
65e92ddfbb908e26c8043d8c,경기,202101,2021,1,휴식/힐링,20288
65e92ddfbb908e26c8043d8d,경기,202106,2021,6,기타,18795
65e92ddfbb908e26c8043d8e,경기,202110,2021,10,기타,18439
65e92ddfbb908e26c8043d8f,경기,202105,2021,5,기타,18203
65e92ddfbb908e26c8043d90,경기,202109,2021,9,기타,18062
65e92ddfbb908e26c8043d91,경기,202111,2021,11,기타,16114
65e92ddfbb908e26c8043d92,경기,202107,2021,7,기타,15647
65e92ddfbb908e26c8043d93,경기,202104,2021,4,기타,15234
65e92ddfbb908e26c8043d94,경기,202108,2021,8,기타,14442
65e92ddfbb908e26c8043d95,경기,202112,2021,12,기타,13501
65e92ddfbb908e26c8043d96,경기,202103,2021,3,기타,9707
65e92ddfbb908e26c8043d97,경기,202101,2021,1,기타,7475
65e92ddfbb908e26c8043d98,경기,202102,2021,2,기타,6793
65e92ddfbb908e26c8043d99,경기,202111,2021,11,체험,6693
65e92ddfbb908e26c8043d9a,경기,202110,2021,10,미식,6277
65e92ddfbb908e26c8043d9b,경기,202105,2021,5,체험,6161
65e92ddfbb908e26c8043d9c,경기,202104,2021,4,체험,6097
65e92ddfbb908e26c8043d9d,경기,202105,2021,5,미식,5869
65e92ddfbb908e26c8043d9e,경기,202108,2021,8,미식,5735
65e92ddfbb908e26c8043d9f,경기,202107,2021,7,미식,5604
65e92ddfbb908e26c8043da0,경기,202111,2021,11,미식,5589
65e92ddfbb908e26c8043da1,경기,202106,2021,6,미식,5497
65e92ddfbb908e26c8043da2,경기,202112,2021,12,미식,5491
65e92ddfbb908e26c8043da3,경기,202110,2021,10,체험,5396
65e92ddfbb908e26c8043da4,경기,202108,2021,8,체험,5341
65e92ddfbb908e26c8043da5,경기,202109,2021,9,미식,5340
65e92ddfbb908e26c8043da6,경기,202106,2021,6,체험,5332
65e92ddfbb908e26c8043da7,경기,202109,2021,9,체험,5295
65e92ddfbb908e26c8043da8,경기,202104,2021,4,미식,5075
65e92ddfbb908e26c8043da9,경기,202103,2021,3,미식,4838
65e92ddfbb908e26c8043daa,경기,202107,2021,7,체험,4580
65e92ddfbb908e26c8043dab,경기,202103,2021,3,체험,4013
65e92ddfbb908e26c8043dac,경기,202112,2021,12,체험,3999
65e92ddfbb908e26c8043dad,경기,202102,2021,2,미식,3640
65e92ddfbb908e26c8043dae,경기,202101,2021,1,미식,3152
65e92ddfbb908e26c8043daf,경기,202102,2021,2,체험,2320
65e92ddfbb908e26c8043db0,경기,202101,2021,1,체험,2060
65e92ddfbb908e26c8043db1,경남,202110,2021,10,레포츠,35419
65e92ddfbb908e26c8043db2,경남,202106,2021,6,레포츠,32956
65e92ddfbb908e26c8043db3,경남,202108,2021,8,레포츠,31177
65e92ddfbb908e26c8043db4,경남,202107,2021,7,레포츠,30407
65e92ddfbb908e26c8043db5,경남,202105,2021,5,레포츠,29656
65e92ddfbb908e26c8043db6,경남,202111,2021,11,레포츠,29372
65e92ddfbb908e26c8043db7,경남,202110,2021,10,휴식/힐링,26045
65e92ddfbb908e26c8043db8,경남,202104,2021,4,레포츠,25949
65e92ddfbb908e26c8043db9,경남,202112,2021,12,레포츠,24756
65e92ddfbb908e26c8043dba,경남,202109,2021,9,레포츠,24284
65e92ddfbb908e26c8043dbb,경남,202111,2021,11,휴식/힐링,24194
65e92ddfbb908e26c8043dbc,경남,202106,2021,6,휴식/힐링,22642
65e92ddfbb908e26c8043dbd,경남,202105,2021,5,휴식/힐링,22237
65e92ddfbb908e26c8043dbe,경남,202108,2021,8,휴식/힐링,21565
65e92ddfbb908e26c8043dbf,경남,202107,2021,7,휴식/힐링,20230
65e92ddfbb908e26c8043dc0,경남,202109,2021,9,휴식/힐링,19354
65e92ddfbb908e26c8043dc1,경남,202103,2021,3,레포츠,19122
65e92ddfbb908e26c8043dc2,경남,202103,2021,3,휴식/힐링,18697
65e92ddfbb908e26c8043dc3,경남,202104,2021,4,휴식/힐링,18615
65e92ddfbb908e26c8043dc4,경남,202112,2021,12,휴식/힐링,17641
65e92ddfbb908e26c8043dc5,경남,202102,2021,2,레포츠,13831
65e92ddfbb908e26c8043dc6,경남,202101,2021,1,레포츠,12606
65e92ddfbb908e26c8043dc7,경남,202102,2021,2,휴식/힐링,10347
65e92ddfbb908e26c8043dc8,경남,202101,2021,1,휴식/힐링,9417
65e92ddfbb908e26c8043dc9,경남,202104,2021,4,기타,7236
65e92ddfbb908e26c8043dca,경남,202106,2021,6,기타,5665
65e92ddfbb908e26c8043dcb,경남,202105,2021,5,기타,5066
65e92ddfbb908e26c8043dcc,경남,202108,2021,8,기타,5004
65e92ddfbb908e26c8043dcd,경남,202103,2021,3,기타,4749
65e92ddfbb908e26c8043dce,경남,202111,2021,11,기타,4645
65e92ddfbb908e26c8043dcf,경남,202107,2021,7,기타,4419
65e92ddfbb908e26c8043dd0,경남,202110,2021,10,기타,4406
65e92ddfbb908e26c8043dd1,경남,202112,2021,12,기타,4143
65e92ddfbb908e26c8043dd2,경남,202109,2021,9,기타,4103
65e92ddfbb908e26c8043dd3,경남,202106,2021,6,체험,3448
65e92ddfbb908e26c8043dd4,경남,202111,2021,11,체험,3012
65e92ddfbb908e26c8043dd5,경남,202101,2021,1,기타,2992
65e92ddfbb908e26c8043dd6,경남,202102,2021,2,기타,2809
65e92ddfbb908e26c8043dd7,경남,202110,2021,10,체험,2781
65e92ddfbb908e26c8043dd8,경남,202112,2021,12,체험,2756
65e92ddfbb908e26c8043dd9,경남,202105,2021,5,체험,2678
65e92ddfbb908e26c8043dda,경남,202107,2021,7,체험,2638
65e92ddfbb908e26c8043ddb,경남,202104,2021,4,체험,2627
65e92ddfbb908e26c8043ddc,경남,202109,2021,9,체험,2296
65e92ddfbb908e26c8043ddd,경남,202108,2021,8,체험,2264
65e92ddfbb908e26c8043dde,경남,202103,2021,3,체험,1654
65e92ddfbb908e26c8043ddf,경남,202108,2021,8,미식,1598
65e92ddfbb908e26c8043de0,경남,202111,2021,11,미식,1488
65e92ddfbb908e26c8043de1,경남,202112,2021,12,미식,1436
65e92ddfbb908e26c8043de2,경남,202102,2021,2,체험,1336
65e92ddfbb908e26c8043de3,경남,202101,2021,1,체험,1314
65e92ddfbb908e26c8043de4,경남,202107,2021,7,미식,1295
65e92ddfbb908e26c8043de5,경남,202105,2021,5,미식,1257
65e92ddfbb908e26c8043de6,경남,202109,2021,9,미식,1237
65e92ddfbb908e26c8043de7,경남,202110,2021,10,미식,1228
65e92ddfbb908e26c8043de8,경남,202106,2021,6,미식,1205
65e92ddfbb908e26c8043de9,경남,202103,2021,3,미식,1087
65e92ddfbb908e26c8043dea,경남,202104,2021,4,미식,1059
65e92ddfbb908e26c8043deb,경남,202102,2021,2,미식,893
65e92ddfbb908e26c8043dec,경남,202101,2021,1,미식,686
65e92ddfbb908e26c8043ded,경북,202111,2021,11,휴식/힐링,22669
65e92ddfbb908e26c8043dee,경북,202106,2021,6,휴식/힐링,22371
65e92ddfbb908e26c8043def,경북,202110,2021,10,레포츠,21591
65e92ddfbb908e26c8043df0,경북,202111,2021,11,레포츠,21386
65e92ddfbb908e26c8043df1,경북,202110,2021,10,휴식/힐링,21019
65e92ddfbb908e26c8043df2,경북,202109,2021,9,레포츠,19978
65e92ddfbb908e26c8043df3,경북,202107,2021,7,레포츠,19766
65e92ddfbb908e26c8043df4,경북,202107,2021,7,휴식/힐링,19579
65e92ddfbb908e26c8043df5,경북,202108,2021,8,레포츠,19317
65e92ddfbb908e26c8043df6,경북,202108,2021,8,휴식/힐링,18759
65e92ddfbb908e26c8043df7,경북,202106,2021,6,레포츠,18632
65e92ddfbb908e26c8043df8,경북,202105,2021,5,휴식/힐링,18437
65e92ddfbb908e26c8043df9,경북,202104,2021,4,휴식/힐링,17993
65e92ddfbb908e26c8043dfa,경북,202112,2021,12,휴식/힐링,17780
65e92ddfbb908e26c8043dfb,경북,202112,2021,12,레포츠,17630
65e92ddfbb908e26c8043dfc,경북,202109,2021,9,휴식/힐링,17546
65e92ddfbb908e26c8043dfd,경북,202105,2021,5,레포츠,16848
65e92ddfbb908e26c8043dfe,경북,202104,2021,4,레포츠,15807
65e92ddfbb908e26c8043dff,경북,202103,2021,3,휴식/힐링,13029
65e92ddfbb908e26c8043e00,경북,202103,2021,3,레포츠,12783
65e92ddfbb908e26c8043e01,경북,202102,2021,2,레포츠,9781
65e92ddfbb908e26c8043e02,경북,202102,2021,2,휴식/힐링,8656
65e92ddfbb908e26c8043e03,경북,202101,2021,1,레포츠,7801
65e92ddfbb908e26c8043e04,경북,202101,2021,1,휴식/힐링,6768
65e92ddfbb908e26c8043e05,경북,202107,2021,7,기타,5571
65e92ddfbb908e26c8043e06,경북,202106,2021,6,기타,5273
65e92ddfbb908e26c8043e07,경북,202110,2021,10,기타,5218
65e92ddfbb908e26c8043e08,경북,202109,2021,9,기타,5092
65e92ddfbb908e26c8043e09,경북,202111,2021,11,기타,5076
65e92ddfbb908e26c8043e0a,경북,202112,2021,12,기타,5037
65e92ddfbb908e26c8043e0b,경북,202106,2021,6,체험,4656
65e92ddfbb908e26c8043e0c,경북,202108,2021,8,기타,4592
65e92ddfbb908e26c8043e0d,경북,202111,2021,11,체험,4518
65e92ddfbb908e26c8043e0e,경북,202105,2021,5,기타,4409
65e92ddfbb908e26c8043e0f,경북,202104,2021,4,기타,4372
65e92ddfbb908e26c8043e10,경북,202110,2021,10,체험,4024
65e92ddfbb908e26c8043e11,경북,202105,2021,5,체험,3928
65e92ddfbb908e26c8043e12,경북,202107,2021,7,체험,3430
65e92ddfbb908e26c8043e13,경북,202103,2021,3,기타,3326
65e92ddfbb908e26c8043e14,경북,202104,2021,4,체험,2941
65e92ddfbb908e26c8043e15,경북,202112,2021,12,체험,2927
65e92ddfbb908e26c8043e16,경북,202109,2021,9,체험,2856
65e92ddfbb908e26c8043e17,경북,202108,2021,8,체험,2834
65e92ddfbb908e26c8043e18,경북,202103,2021,3,체험,2355
65e92ddfbb908e26c8043e19,경북,202102,2021,2,기타,2282
65e92ddfbb908e26c8043e1a,경북,202101,2021,1,기타,2086
65e92ddfbb908e26c8043e1b,경북,202101,2021,1,체험,1970
65e92ddfbb908e26c8043e1c,경북,202111,2021,11,미식,1489
65e92ddfbb908e26c8043e1d,경북,202110,2021,10,미식,1453
65e92ddfbb908e26c8043e1e,경북,202112,2021,12,미식,1433
65e92ddfbb908e26c8043e1f,경북,202108,2021,8,미식,1351
65e92ddfbb908e26c8043e20,경북,202102,2021,2,체험,1304
65e92ddfbb908e26c8043e21,경북,202105,2021,5,미식,1291
65e92ddfbb908e26c8043e22,경북,202107,2021,7,미식,1267
65e92ddfbb908e26c8043e23,경북,202106,2021,6,미식,1142
65e92ddfbb908e26c8043e24,경북,202104,2021,4,미식,1126
65e92ddfbb908e26c8043e25,경북,202109,2021,9,미식,1105
65e92ddfbb908e26c8043e26,경북,202103,2021,3,미식,1022
65e92ddfbb908e26c8043e27,경북,202102,2021,2,미식,999
65e92ddfbb908e26c8043e28,경북,202101,2021,1,미식,810
65e92ddfbb908e26c8043e29,광주,202111,2021,11,휴식/힐링,4785
65e92ddfbb908e26c8043e2a,광주,202111,2021,11,레포츠,4694
65e92ddfbb908e26c8043e2b,광주,202110,2021,10,휴식/힐링,4662
65e92ddfbb908e26c8043e2c,광주,202105,2021,5,휴식/힐링,4236
65e92ddfbb908e26c8043e2d,광주,202109,2021,9,휴식/힐링,4085
65e92ddfbb908e26c8043e2e,광주,202104,2021,4,휴식/힐링,3726
65e92ddfbb908e26c8043e2f,광주,202108,2021,8,휴식/힐링,3698
65e92ddfbb908e26c8043e30,광주,202112,2021,12,휴식/힐링,3694
65e92ddfbb908e26c8043e31,광주,202106,2021,6,휴식/힐링,3653
65e92ddfbb908e26c8043e32,광주,202110,2021,10,레포츠,3653
65e92ddfbb908e26c8043e33,광주,202112,2021,12,레포츠,3615
65e92ddfbb908e26c8043e34,광주,202107,2021,7,휴식/힐링,3454
65e92ddfbb908e26c8043e35,광주,202103,2021,3,휴식/힐링,3437
65e92ddfbb908e26c8043e36,광주,202106,2021,6,레포츠,2713
65e92ddfbb908e26c8043e37,광주,202108,2021,8,레포츠,2689
65e92ddfbb908e26c8043e38,광주,202107,2021,7,레포츠,2524
65e92ddfbb908e26c8043e39,광주,202105,2021,5,레포츠,2483
65e92ddfbb908e26c8043e3a,광주,202104,2021,4,레포츠,2422
65e92ddfbb908e26c8043e3b,광주,202109,2021,9,레포츠,2281
65e92ddfbb908e26c8043e3c,광주,202102,2021,2,휴식/힐링,2073
65e92ddfbb908e26c8043e3d,광주,202101,2021,1,휴식/힐링,2005
65e92ddfbb908e26c8043e3e,광주,202103,2021,3,레포츠,1924
65e92ddfbb908e26c8043e3f,광주,202102,2021,2,레포츠,1578
65e92ddfbb908e26c8043e40,광주,202101,2021,1,레포츠,1522
65e92ddfbb908e26c8043e41,광주,202111,2021,11,기타,1445
65e92ddfbb908e26c8043e42,광주,202109,2021,9,기타,1162
65e92ddfbb908e26c8043e43,광주,202112,2021,12,기타,1144
65e92ddfbb908e26c8043e44,광주,202110,2021,10,기타,1098
65e92ddfbb908e26c8043e45,광주,202105,2021,5,기타,1063
65e92ddfbb908e26c8043e46,광주,202106,2021,6,기타,979
65e92ddfbb908e26c8043e47,광주,202108,2021,8,기타,917
65e92ddfbb908e26c8043e48,광주,202104,2021,4,기타,858
65e92ddfbb908e26c8043e49,광주,202107,2021,7,기타,824
65e92ddfbb908e26c8043e4a,광주,202103,2021,3,기타,721
65e92ddfbb908e26c8043e4b,광주,202102,2021,2,기타,681
65e92ddfbb908e26c8043e4c,광주,202107,2021,7,미식,646
65e92ddfbb908e26c8043e4d,광주,202108,2021,8,미식,567
65e92ddfbb908e26c8043e4e,광주,202106,2021,6,미식,555
65e92ddfbb908e26c8043e4f,광주,202111,2021,11,미식,534
65e92ddfbb908e26c8043e50,광주,202112,2021,12,미식,526
65e92ddfbb908e26c8043e51,광주,202111,2021,11,체험,519
65e92ddfbb908e26c8043e52,광주,202110,2021,10,미식,515
65e92ddfbb908e26c8043e53,광주,202101,2021,1,기타,505
65e92ddfbb908e26c8043e54,광주,202105,2021,5,미식,493
65e92ddfbb908e26c8043e55,광주,202109,2021,9,미식,483
65e92ddfbb908e26c8043e56,광주,202103,2021,3,미식,472
65e92ddfbb908e26c8043e57,광주,202110,2021,10,체험,472
65e92ddfbb908e26c8043e58,광주,202101,2021,1,체험,454
65e92ddfbb908e26c8043e59,광주,202104,2021,4,미식,439
65e92ddfbb908e26c8043e5a,광주,202104,2021,4,체험,359
65e92ddfbb908e26c8043e5b,광주,202107,2021,7,체험,320
65e92ddfbb908e26c8043e5c,광주,202106,2021,6,체험,310
65e92ddfbb908e26c8043e5d,광주,202109,2021,9,체험,301
65e92ddfbb908e26c8043e5e,광주,202102,2021,2,미식,297
65e92ddfbb908e26c8043e5f,광주,202105,2021,5,체험,293
65e92ddfbb908e26c8043e60,광주,202101,2021,1,미식,282
65e92ddfbb908e26c8043e61,광주,202103,2021,3,체험,272
65e92ddfbb908e26c8043e62,광주,202112,2021,12,체험,226
65e92ddfbb908e26c8043e63,광주,202108,2021,8,체험,192
65e92ddfbb908e26c8043e64,광주,202102,2021,2,체험,113
65e92ddfbb908e26c8043e65,대구,202110,2021,10,휴식/힐링,10017
65e92ddfbb908e26c8043e66,대구,202105,2021,5,휴식/힐링,9891
65e92ddfbb908e26c8043e67,대구,202104,2021,4,휴식/힐링,9371
65e92ddfbb908e26c8043e68,대구,202111,2021,11,휴식/힐링,9357
65e92ddfbb908e26c8043e69,대구,202109,2021,9,휴식/힐링,8956
65e92ddfbb908e26c8043e6a,대구,202107,2021,7,휴식/힐링,8936
65e92ddfbb908e26c8043e6b,대구,202106,2021,6,휴식/힐링,8918
65e92ddfbb908e26c8043e6c,대구,202110,2021,10,레포츠,8349
65e92ddfbb908e26c8043e6d,대구,202111,2021,11,레포츠,8335
65e92ddfbb908e26c8043e6e,대구,202108,2021,8,휴식/힐링,8307
65e92ddfbb908e26c8043e6f,대구,202112,2021,12,휴식/힐링,7646
65e92ddfbb908e26c8043e70,대구,202107,2021,7,레포츠,6841
65e92ddfbb908e26c8043e71,대구,202103,2021,3,휴식/힐링,6805
65e92ddfbb908e26c8043e72,대구,202106,2021,6,레포츠,6638
65e92ddfbb908e26c8043e73,대구,202112,2021,12,레포츠,6624
65e92ddfbb908e26c8043e74,대구,202108,2021,8,레포츠,6413
65e92ddfbb908e26c8043e75,대구,202105,2021,5,레포츠,6384
65e92ddfbb908e26c8043e76,대구,202109,2021,9,레포츠,5909
65e92ddfbb908e26c8043e77,대구,202104,2021,4,레포츠,5644
65e92ddfbb908e26c8043e78,대구,202102,2021,2,휴식/힐링,4947
65e92ddfbb908e26c8043e79,대구,202103,2021,3,레포츠,4117
65e92ddfbb908e26c8043e7a,대구,202101,2021,1,휴식/힐링,3969
65e92ddfbb908e26c8043e7b,대구,202102,2021,2,레포츠,3904
65e92ddfbb908e26c8043e7c,대구,202111,2021,11,기타,3092
65e92ddfbb908e26c8043e7d,대구,202101,2021,1,레포츠,3080
65e92ddfbb908e26c8043e7e,대구,202109,2021,9,기타,3024
65e92ddfbb908e26c8043e7f,대구,202112,2021,12,기타,2981
65e92ddfbb908e26c8043e80,대구,202108,2021,8,기타,2906
65e92ddfbb908e26c8043e81,대구,202110,2021,10,기타,2894
65e92ddfbb908e26c8043e82,대구,202107,2021,7,기타,2880
65e92ddfbb908e26c8043e83,대구,202105,2021,5,기타,2811
65e92ddfbb908e26c8043e84,대구,202106,2021,6,기타,2749
65e92ddfbb908e26c8043e85,대구,202104,2021,4,기타,2477
65e92ddfbb908e26c8043e86,대구,202108,2021,8,미식,2049
65e92ddfbb908e26c8043e87,대구,202103,2021,3,기타,1980
65e92ddfbb908e26c8043e88,대구,202109,2021,9,미식,1877
65e92ddfbb908e26c8043e89,대구,202107,2021,7,미식,1751
65e92ddfbb908e26c8043e8a,대구,202111,2021,11,미식,1726
65e92ddfbb908e26c8043e8b,대구,202112,2021,12,미식,1693
65e92ddfbb908e26c8043e8c,대구,202110,2021,10,미식,1641
65e92ddfbb908e26c8043e8d,대구,202103,2021,3,미식,1584
65e92ddfbb908e26c8043e8e,대구,202105,2021,5,미식,1575
65e92ddfbb908e26c8043e8f,대구,202102,2021,2,기타,1477
65e92ddfbb908e26c8043e90,대구,202106,2021,6,미식,1472
65e92ddfbb908e26c8043e91,대구,202104,2021,4,미식,1435
65e92ddfbb908e26c8043e92,대구,202102,2021,2,미식,1371
65e92ddfbb908e26c8043e93,대구,202101,2021,1,기타,1312
65e92ddfbb908e26c8043e94,대구,202101,2021,1,미식,1307
65e92ddfbb908e26c8043e95,대구,202110,2021,10,체험,788
65e92ddfbb908e26c8043e96,대구,202111,2021,11,체험,736
65e92ddfbb908e26c8043e97,대구,202106,2021,6,체험,719
65e92ddfbb908e26c8043e98,대구,202105,2021,5,체험,624
65e92ddfbb908e26c8043e99,대구,202112,2021,12,체험,533
65e92ddfbb908e26c8043e9a,대구,202107,2021,7,체험,475
65e92ddfbb908e26c8043e9b,대구,202104,2021,4,체험,468
65e92ddfbb908e26c8043e9c,대구,202108,2021,8,체험,459
65e92ddfbb908e26c8043e9d,대구,202109,2021,9,체험,437
65e92ddfbb908e26c8043e9e,대구,202103,2021,3,체험,334
65e92ddfbb908e26c8043e9f,대구,202102,2021,2,체험,333
65e92ddfbb908e26c8043ea0,대구,202101,2021,1,체험,279
65e92ddfbb908e26c8043ea1,대전,202110,2021,10,휴식/힐링,5850
65e92ddfbb908e26c8043ea2,대전,202111,2021,11,휴식/힐링,5696
65e92ddfbb908e26c8043ea3,대전,202105,2021,5,휴식/힐링,5291
65e92ddfbb908e26c8043ea4,대전,202104,2021,4,휴식/힐링,4657
65e92ddfbb908e26c8043ea5,대전,202106,2021,6,휴식/힐링,4473
65e92ddfbb908e26c8043ea6,대전,202108,2021,8,휴식/힐링,4441
65e92ddfbb908e26c8043ea7,대전,202112,2021,12,휴식/힐링,4350
65e92ddfbb908e26c8043ea8,대전,202109,2021,9,휴식/힐링,4320
65e92ddfbb908e26c8043ea9,대전,202107,2021,7,휴식/힐링,4209
65e92ddfbb908e26c8043eaa,대전,202111,2021,11,레포츠,3517
65e92ddfbb908e26c8043eab,대전,202108,2021,8,레포츠,3342
65e92ddfbb908e26c8043eac,대전,202110,2021,10,레포츠,3288
65e92ddfbb908e26c8043ead,대전,202103,2021,3,휴식/힐링,3247
65e92ddfbb908e26c8043eae,대전,202105,2021,5,레포츠,3183
65e92ddfbb908e26c8043eaf,대전,202109,2021,9,레포츠,3165
65e92ddfbb908e26c8043eb0,대전,202107,2021,7,레포츠,3123
65e92ddfbb908e26c8043eb1,대전,202106,2021,6,레포츠,3109
65e92ddfbb908e26c8043eb2,대전,202112,2021,12,레포츠,2977
65e92ddfbb908e26c8043eb3,대전,202104,2021,4,레포츠,2478
65e92ddfbb908e26c8043eb4,대전,202102,2021,2,휴식/힐링,2131
65e92ddfbb908e26c8043eb5,대전,202101,2021,1,휴식/힐링,1915
65e92ddfbb908e26c8043eb6,대전,202101,2021,1,레포츠,1901
65e92ddfbb908e26c8043eb7,대전,202111,2021,11,기타,1847
65e92ddfbb908e26c8043eb8,대전,202102,2021,2,레포츠,1792
65e92ddfbb908e26c8043eb9,대전,202103,2021,3,레포츠,1788
65e92ddfbb908e26c8043eba,대전,202107,2021,7,기타,1508
65e92ddfbb908e26c8043ebb,대전,202110,2021,10,기타,1472
65e92ddfbb908e26c8043ebc,대전,202106,2021,6,기타,1456
65e92ddfbb908e26c8043ebd,대전,202108,2021,8,기타,1420
65e92ddfbb908e26c8043ebe,대전,202112,2021,12,기타,1376
65e92ddfbb908e26c8043ebf,대전,202105,2021,5,기타,1370
65e92ddfbb908e26c8043ec0,대전,202109,2021,9,기타,1276
65e92ddfbb908e26c8043ec1,대전,202104,2021,4,기타,1156
65e92ddfbb908e26c8043ec2,대전,202105,2021,5,미식,1138
65e92ddfbb908e26c8043ec3,대전,202107,2021,7,미식,1104
65e92ddfbb908e26c8043ec4,대전,202103,2021,3,기타,1064
65e92ddfbb908e26c8043ec5,대전,202106,2021,6,미식,1001
65e92ddfbb908e26c8043ec6,대전,202108,2021,8,미식,993
65e92ddfbb908e26c8043ec7,대전,202111,2021,11,미식,983
65e92ddfbb908e26c8043ec8,대전,202109,2021,9,미식,972
65e92ddfbb908e26c8043ec9,대전,202112,2021,12,미식,891
65e92ddfbb908e26c8043eca,대전,202110,2021,10,미식,837
65e92ddfbb908e26c8043ecb,대전,202104,2021,4,미식,783
65e92ddfbb908e26c8043ecc,대전,202103,2021,3,미식,781
65e92ddfbb908e26c8043ecd,대전,202101,2021,1,미식,703
65e92ddfbb908e26c8043ece,대전,202101,2021,1,기타,698
65e92ddfbb908e26c8043ecf,대전,202102,2021,2,기타,672
65e92ddfbb908e26c8043ed0,대전,202102,2021,2,미식,524
65e92ddfbb908e26c8043ed1,대전,202111,2021,11,체험,439
65e92ddfbb908e26c8043ed2,대전,202105,2021,5,체험,428
65e92ddfbb908e26c8043ed3,대전,202110,2021,10,체험,426
65e92ddfbb908e26c8043ed4,대전,202107,2021,7,체험,404
65e92ddfbb908e26c8043ed5,대전,202104,2021,4,체험,343
65e92ddfbb908e26c8043ed6,대전,202106,2021,6,체험,309
65e92ddfbb908e26c8043ed7,대전,202112,2021,12,체험,266
65e92ddfbb908e26c8043ed8,대전,202109,2021,9,체험,262
65e92ddfbb908e26c8043ed9,대전,202108,2021,8,체험,236
65e92ddfbb908e26c8043eda,대전,202102,2021,2,체험,235
65e92ddfbb908e26c8043edb,대전,202101,2021,1,체험,153
65e92ddfbb908e26c8043edc,대전,202103,2021,3,체험,143
65e92ddfbb908e26c8043edd,부산,202107,2021,7,휴식/힐링,32270
65e92ddfbb908e26c8043ede,부산,202110,2021,10,기타,30894
65e92ddfbb908e26c8043edf,부산,202107,2021,7,기타,30820
65e92ddfbb908e26c8043ee0,부산,202105,2021,5,휴식/힐링,30471
65e92ddfbb908e26c8043ee1,부산,202110,2021,10,휴식/힐링,30147
65e92ddfbb908e26c8043ee2,부산,202106,2021,6,휴식/힐링,30095
