_id,rank,attraction_name,address,classification,attraction_search,region,std_year
65e91282bb908e26c8038353,1,속초관광수산시장,강원 속초시 중앙로147번길 16-0,시장,644655,강원,2020
65e91282bb908e26c8038354,2,속초해변,강원 속초시 해오름로 186-0,자연경관(하천/해양),276727,강원,2020
65e91282bb908e26c8038355,3,경포해변,강원 강릉시,자연경관(하천/해양),263395,강원,2020
65e91282bb908e26c8038356,4,주문진항,강원 강릉시 해안로 1758-14,자연경관(하천/해양),215243,강원,2020
65e91282bb908e26c8038357,5,쏠비치삼척,강원 삼척시 수로부인길 453-0,콘도미니엄,204957,강원,2020
65e91282bb908e26c8038358,6,쏠비치양양,강원 양양군 선사유적로 678-0,콘도미니엄,172965,강원,2020
65e91282bb908e26c8038359,7,주문진수산시장,강원 강릉시 시장1길 4-1,시장,169643,강원,2020
65e91282bb908e26c803835a,8,낙산사,강원 양양군 낙산사로 100-0,종교성지,160070,강원,2020
65e91282bb908e26c803835b,9,대포항,강원 속초시,자연경관(하천/해양),152231,강원,2020
65e91282bb908e26c803835c,10,안목해변,강원 강릉시 창해로14번길 20-1,자연경관(하천/해양),139763,강원,2020
65e91282bb908e26c803835d,11,대관령양떼목장,강원 평창군 대관령마루길 483-32,기타관광,129481,강원,2020
65e91282bb908e26c803835e,12,설악케이블카,강원 속초시 설악산로 1085-0,기타관광,126232,강원,2020
65e91282bb908e26c803835f,13,세인트존스호텔,강원 강릉시 창해로 307-0,호텔,122212,강원,2020
65e91282bb908e26c8038360,14,강릉중앙시장,강원 강릉시 금성로 21-0,시장,120741,강원,2020
65e91282bb908e26c8038361,15,한화리조트설악쏘라노,강원 속초시 미시령로2983번길 111-0,콘도미니엄,118030,강원,2020
65e91282bb908e26c8038362,16,서피비치,강원 양양군 하조대해안길 119-0,수상레저스포츠,117746,강원,2020
65e91282bb908e26c8038363,17,롯데리조트속초,강원 속초시 대포항길 186-0,콘도미니엄,117655,강원,2020
65e91282bb908e26c8038364,18,동명항,강원 속초시 동명항길 50-0,자연경관(하천/해양),111934,강원,2020
65e91282bb908e26c8038365,19,남이섬,강원 춘천시 남이섬길 1-0,자연경관(하천/해양),111367,강원,2020
65e91282bb908e26c8038366,20,원주종합버스터미널,강원 원주시 서원대로 171-0,교통시설,108933,강원,2020
65e91282bb908e26c8038367,21,모나용평리조트,강원 평창군 올림픽로 715-0,콘도미니엄,101543,강원,2020
65e91282bb908e26c8038368,22,낙산해변,강원 양양군 해맞이길 59-0,자연경관(하천/해양),99621,강원,2020
65e91282bb908e26c8038369,23,정동진,강원 강릉시 정동역길 17-0,복합관광시설,96777,강원,2020
65e91282bb908e26c803836a,24,휘닉스평창,강원 평창군 태기로 174-0,복합관광시설,93990,강원,2020
65e91282bb908e26c803836b,25,소노벨비발디파크,강원 홍천군 한치골길 262-0,콘도미니엄,91052,강원,2020
65e91282bb908e26c803836c,26,월정사,강원 평창군 오대산로 374-8,종교성지,90881,강원,2020
65e91282bb908e26c803836d,27,스카이베이호텔경포,강원 강릉시 해안로 476-0,호텔,86022,강원,2020
65e91282bb908e26c803836e,28,강릉역,강원 강릉시 용지로 176-0,교통시설,82393,강원,2020
65e91282bb908e26c803836f,29,강원랜드카지노,강원 정선군 하이원길 265-0,기타문화관광지,80644,강원,2020
65e91282bb908e26c8038370,30,오크밸리CC,강원 원주시 월송석화로 950-0,육상레저스포츠,78960,강원,2020
65e91282bb908e26c8038371,31,웰리힐리파크,강원 횡성군 고원로 451-0,콘도미니엄,76480,강원,2020
65e91282bb908e26c8038372,32,라마다호텔강원속초,강원 속초시 대포항희망길 106-0,호텔,75325,강원,2020
65e91282bb908e26c8038373,33,삼양대관령목장,강원 평창군 꽃밭양지길 708-9,기타관광,74937,강원,2020
65e91282bb908e26c8038374,34,휴휴암,강원 양양군 광진2길 3-16,종교성지,73523,강원,2020
65e91282bb908e26c8038375,35,묵호항,강원 동해시,자연경관(하천/해양),70624,강원,2020
65e91282bb908e26c8038376,36,영금정전망대,강원 속초시,랜드마크관광,69146,강원,2020
65e91282bb908e26c8038377,37,아야진해수욕장,강원 고성군,자연경관(하천/해양),68305,강원,2020
65e91282bb908e26c8038378,38,홍천종합버스터미널,강원 홍천군 홍천로 301-0,교통시설,68187,강원,2020
65e91282bb908e26c8038379,39,비발디파크 오션월드,강원 홍천군 한치골길 262-0,테마공원,68058,강원,2020
65e91282bb908e26c803837a,40,경포대,강원 강릉시 경포로 365-0,역사유적지,66997,강원,2020
65e91282bb908e26c803837b,41,소노펠리체 비발디파크,강원 홍천군 한치골길 262-0,콘도미니엄,66150,강원,2020
65e91282bb908e26c803837c,42,정선아리랑시장,강원 정선군 봉양7길 39-0,시장,65720,강원,2020
65e91282bb908e26c803837d,43,하조대해변,강원 양양군,자연경관(하천/해양),65337,강원,2020
65e91282bb908e26c803837e,44,알펜시아리조트,강원 평창군 솔봉로 325-0,콘도미니엄,64359,강원,2020
65e91282bb908e26c803837f,45,강문해변,강원 강릉시,자연경관(하천/해양),63953,강원,2020
65e91282bb908e26c8038380,46,원주소금산출렁다리,강원 원주시 소금산길 12-0,기타관광,63848,강원,2020
65e91282bb908e26c8038381,47,하이원리조트,강원 정선군 하이원길 424-0,콘도미니엄,63236,강원,2020
65e91282bb908e26c8038382,48,소노캄델피노,강원 고성군 미시령옛길 1153-0,콘도미니엄,63127,강원,2020
65e91282bb908e26c8038383,49,장호항,강원 삼척시 장호항길 103-0,자연경관(하천/해양),62866,강원,2020
65e91282bb908e26c8038384,50,센추리21CC,강원 원주시 궁말길 193-0,육상레저스포츠,62445,강원,2020
65e91282bb908e26c8038385,51,속삭이는자작나무숲,강원 인제군,자연공원,62028,강원,2020
65e91282bb908e26c8038386,52,켄싱턴리조트설악비치,강원 고성군 동해대로 4800-0,콘도미니엄,61338,강원,2020
65e91282bb908e26c8038387,53,썬크루즈호텔&리조트,강원 강릉시 헌화로 950-39,콘도미니엄,59681,강원,2020
65e91282bb908e26c8038388,54,소양강스카이워크,강원 춘천시 영서로 2663-0,랜드마크관광,56435,강원,2020
65e91282bb908e26c8038389,55,춘천역,강원 춘천시 공지로 591-0,교통시설,54978,강원,2020
65e91282bb908e26c803838a,56,고성통일전망대,강원 고성군 금강산로 481-0,랜드마크관광,53902,강원,2020
65e91282bb908e26c803838b,57,삼척항,강원 삼척시 삼척항길 264-0,자연경관(하천/해양),53403,강원,2020
65e91282bb908e26c803838c,58,춘천시외버스터미널,강원 춘천시 경춘로 2341-0,교통시설,52617,강원,2020
65e91282bb908e26c803838d,59,라카이샌드파인리조트,강원 강릉시 해안로 536-0,콘도미니엄,51702,강원,2020
65e91282bb908e26c803838e,60,강릉시외버스터미널,강원 강릉시 하슬라로 27-0,교통시설,50680,강원,2020
65e91282bb908e26c803838f,61,송지호해변,강원 고성군 오호2길 24-0,자연경관(하천/해양),49507,강원,2020
65e91282bb908e26c8038390,62,정동심곡바다부채길,강원 강릉시 헌화로 950-39,기타레저스포츠,48661,강원,2020
65e91282bb908e26c8038391,63,영랑호리조트,강원 속초시 영랑호반길 170-0,콘도미니엄,47926,강원,2020
65e91282bb908e26c8038392,64,촛대바위,강원 동해시,기타관광,47851,강원,2020
65e91282bb908e26c8038393,65,엘리시안강촌CC,강원 춘천시 북한강변길 688-0,육상레저스포츠,47553,강원,2020
65e91282bb908e26c8038394,66,라마다호텔앤스위트강원평창,강원 평창군 오목길 107-0,호텔,46870,강원,2020
65e91282bb908e26c8038395,67,고석정국민관광지,강원 철원군 창동로 2386-0,복합관광시설,45463,강원,2020
65e91282bb908e26c8038396,68,남춘천역,강원 춘천시 영서로 2260-0,교통시설,45290,강원,2020
65e91282bb908e26c8038397,69,뮤지엄산,강원 원주시 오크밸리2길 260-0,전시시설,44163,강원,2020
65e91282bb908e26c8038398,70,망상해수욕장,강원 동해시 동해대로 6270-21,자연경관(하천/해양),43836,강원,2020
65e91282bb908e26c8038399,71,켄싱턴리조트설악밸리,강원 고성군 신평골길 8-25,콘도미니엄,43815,강원,2020
65e91282bb908e26c803839a,72,도깨비촬영지(영진해변),강원 강릉시 해안로 1609-0,기타문화관광지,43717,강원,2020
65e91282bb908e26c803839b,73,샤인데일골프앤리조트,강원 홍천군 한서로 247-156,육상레저스포츠,43049,강원,2020
65e91282bb908e26c803839c,74,양양전통시장,강원 양양군 남문5길 9-0,시장,42922,강원,2020
65e91282bb908e26c803839d,75,설해원CC,강원 양양군 공항로 230-0,육상레저스포츠,42408,강원,2020
65e91282bb908e26c803839e,76,더플레이어스골프클럽,강원 춘천시 새술막길 438-0,육상레저스포츠,41636,강원,2020
65e91282bb908e26c803839f,77,주문진해변,강원 강릉시 주문북로 0-0,자연경관(하천/해양),41339,강원,2020
65e91282bb908e26c80383a0,78,클럽모우GC,강원 홍천군 장락동길 111-0,육상레저스포츠,41250,강원,2020
65e91282bb908e26c80383a1,79,백담사,강원 인제군 백담로 746-0,종교성지,40719,강원,2020
65e91282bb908e26c80383a2,80,씨크루즈호텔,강원 속초시 청초호반로 273-0,호텔,39706,강원,2020
65e91282bb908e26c80383a3,81,외옹치항,강원 속초시 대포항길 0-0,자연경관(하천/해양),39632,강원,2020
65e91282bb908e26c80383a4,82,대관령하늘목장,강원 평창군 꽃밭양지길 458-23,농/산/어촌체험,39485,강원,2020
65e91282bb908e26c80383a5,83,제이드가든,강원 춘천시 햇골길 80-0,테마공원,39303,강원,2020
65e91282bb908e26c80383a6,84,켄싱턴호텔평창,강원 평창군 진고개로 231-0,호텔,39220,강원,2020
65e91282bb908e26c80383a7,85,소노펠리체빌리지,강원 고성군 미시령옛길 1153-0,콘도미니엄,38757,강원,2020
65e91282bb908e26c80383a8,86,호텔탑스텐강릉,강원 강릉시 헌화로 455-34,호텔,38522,강원,2020
65e91282bb908e26c80383a9,87,강릉항,강원 강릉시 창해로14번길 51-4,자연경관(하천/해양),37916,강원,2020
65e91282bb908e26c80383aa,88,금호리조트설악,강원 속초시 사당골길 43-0,콘도미니엄,37225,강원,2020
65e91282bb908e26c80383ab,89,오색약수터,강원 양양군 약수길 45-0,자연경관(산),37212,강원,2020
65e91282bb908e26c80383ac,90,정동진역,강원 강릉시 정동역길 17-0,교통시설,36943,강원,2020
65e91282bb908e26c80383ad,91,씨마크호텔,강원 강릉시 해안로406번길 2-0,호텔,36885,강원,2020
65e91282bb908e26c80383ae,92,죽도해변,강원 양양군,자연경관(하천/해양),36709,강원,2020
65e91282bb908e26c80383af,93,속초항,강원 속초시 동명항길 26-0,자연경관(하천/해양),36567,강원,2020
65e91282bb908e26c80383b0,94,임원항,강원 삼척시 임원항구로 8-0,자연경관(하천/해양),36371,강원,2020
65e91282bb908e26c80383b1,95,화진포해변,강원 고성군 초도항길 19-0,자연경관(하천/해양),35267,강원,2020
65e91282bb908e26c80383b2,96,파가니카CC,강원 춘천시 소주고개로 145-10,육상레저스포츠,35238,강원,2020
65e91282bb908e26c80383b3,97,하조대전망대,강원 양양군 하륜길 54-0,랜드마크관광,34045,강원,2020
65e91282bb908e26c80383b4,98,사천해변,강원 강릉시 해안로 0-0,자연경관(하천/해양),34003,강원,2020
65e91282bb908e26c80383b5,99,외옹치바다향기로,강원 속초시,기타레저스포츠,33979,강원,2020
65e91282bb908e26c80383b6,100,거진항,강원 고성군 거진항1길 62-3,자연경관(하천/해양),33669,강원,2020
65e91282bb908e26c80383b7,1,스타필드하남,경기 하남시 미사대로 750-0,쇼핑몰,1154883,경기,2020
65e91282bb908e26c80383b8,2,스타필드고양,경기 고양시 덕양구 고양대로 1955-0,쇼핑몰,766797,경기,2020
65e91282bb908e26c80383b9,3,광명역,경기 광명시 광명역로 21-0,교통시설,751771,경기,2020
65e91282bb908e26c80383ba,4,현대프리미엄아울렛김포점,경기 김포시 아라육로152번길 100-0,쇼핑몰,655759,경기,2020
65e91282bb908e26c80383bb,5,신세계프리미엄아울렛여주점,경기 여주시 명품로 360-0,쇼핑몰,617506,경기,2020
65e91282bb908e26c80383bc,6,신세계프리미엄아울렛파주점,경기 파주시 필승로 200-0,쇼핑몰,536406,경기,2020
65e91282bb908e26c80383bd,7,현대백화점판교점,경기 성남시 분당구 판교역로146번길 20-0,백화점,507650,경기,2020
65e91282bb908e26c80383be,8,롯데프리미엄아울렛기흥점,경기 용인시 기흥구 신고매로 124-0,쇼핑몰,495321,경기,2020
65e91282bb908e26c80383bf,9,에버랜드,경기 용인시 처인구 에버랜드로 199-0,테마공원,421083,경기,2020
65e91282bb908e26c80383c0,10,신세계프리미엄아울렛시흥점,경기 시흥시 서해안로 699-0,쇼핑몰,420514,경기,2020
65e91282bb908e26c80383c1,11,롯데프리미엄아울렛파주점,경기 파주시 회동길 390-0,쇼핑몰,404743,경기,2020
65e91282bb908e26c80383c2,12,롯데프리미엄아울렛이천점,경기 이천시 프리미엄아울렛로 177-74,쇼핑몰,365737,경기,2020
65e91282bb908e26c80383c3,13,오이도빨강등대,경기 시흥시 오이도로 170-0,랜드마크관광,282600,경기,2020
65e91282bb908e26c80383c4,14,SRT동탄역,경기 화성시 동탄역로 지하 151-0,교통시설,279111,경기,2020
65e91282bb908e26c80383c5,15,갤러리아백화점광교점,경기 수원시 영통구 광교중앙로 124-0,백화점,278998,경기,2020
65e91282bb908e26c80383c6,16,구리농수산물도매시장,경기 구리시 동구릉로136번길 90-0,시장,263439,경기,2020
65e91282bb908e26c80383c7,17,신세계백화점경기점,경기 용인시 수지구 포은대로 536-0,백화점,244577,경기,2020
65e91282bb908e26c80383c8,18,두물머리,경기 양평군,기타관광,218998,경기,2020
65e91282bb908e26c80383c9,19,스타필드시티위례,경기 하남시 위례대로 200-0,쇼핑몰,216699,경기,2020
65e91282bb908e26c80383ca,20,일산호수공원,경기 고양시 일산동구 호수로 595-0,도시공원,216293,경기,2020
65e91282bb908e26c80383cb,21,스타필드안성,경기 안성시 서동대로 3930-39,쇼핑몰,202476,경기,2020
65e91282bb908e26c80383cc,22,스타필드시티부천,경기 부천시 옥길로 1-0,쇼핑몰,198469,경기,2020
65e91282bb908e26c80383cd,23,헤이리예술마을,경기 파주시 헤이리마을길 59-118,기타관광,192878,경기,2020
65e91282bb908e26c80383ce,24,AK플라자수원,경기 수원시 팔달구 덕영대로 924-0,백화점,187758,경기,2020
65e91282bb908e26c80383cf,25,마장호수출렁다리,경기 파주시,기타관광,186835,경기,2020
65e91282bb908e26c80383d0,26,현대백화점킨텍스점,경기 고양시 일산서구 호수로 817-0,백화점,183753,경기,2020
65e91282bb908e26c80383d1,27,궁평항,경기 화성시 궁평항로 1049-24,자연경관(하천/해양),180777,경기,2020
65e91282bb908e26c80383d2,28,수원버스터미널,경기 수원시 권선구 경수대로 270-0,교통시설,177307,경기,2020
65e91282bb908e26c80383d3,29,롯데몰수원점,경기 수원시 권선구 세화로 134-0,쇼핑몰,174962,경기,2020
65e91282bb908e26c80383d4,30,광교호수공원,경기 수원시 영통구 광교호수공원로 102-0,도시공원,173679,경기,2020
65e91282bb908e26c80383d5,31,서울대공원,경기 과천시 대공원광장로 102-0,테마공원,172490,경기,2020
65e91282bb908e26c80383d6,32,행신역,경기 고양시 덕양구 소원로 102-0,교통시설,170439,경기,2020
65e91282bb908e26c80383d7,33,백운호수,경기 의왕시 학현로 0-0,자연경관(하천/해양),167605,경기,2020
65e91282bb908e26c80383d8,34,현대백화점중동점,경기 부천시 길주로 180-0,백화점,164683,경기,2020
65e91282bb908e26c80383d9,35,킨텍스제1전시장,경기 고양시 일산서구 킨텍스로 217-60,전시시설,160525,경기,2020
65e91282bb908e26c80383da,36,율동공원,경기 성남시 분당구 문정로 145-0,도시공원,147570,경기,2020
65e91282bb908e26c80383db,37,대명포구,경기 김포시,자연경관(하천/해양),144270,경기,2020
65e91282bb908e26c80383dc,38,라페스타,경기 고양시 일산동구 무궁화로 20-11,쇼핑몰,142027,경기,2020
65e91282bb908e26c80383dd,39,롯데백화점수원점,경기 수원시 권선구 세화로 118-0,백화점,140943,경기,2020
65e91282bb908e26c80383de,40,현대프리미엄아울렛스페이스원,경기 남양주시 다산순환로 50-0,쇼핑몰,137455,경기,2020
65e91282bb908e26c80383df,41,아침고요수목원,경기 가평군 수목원로 432-0,테마공원,137076,경기,2020
65e91282bb908e26c80383e0,42,신세계백화점의정부점,경기 의정부시 평화로 525-0,백화점,135957,경기,2020
65e91282bb908e26c80383e1,43,제부도,경기 화성시,자연경관(하천/해양),135199,경기,2020
65e91282bb908e26c80383e2,44,한국민속촌,경기 용인시 기흥구 민속촌로 90-0,역사유적지,134894,경기,2020
65e91282bb908e26c80383e3,45,대부도,경기 안산시 단원구 감나무길 0-0,자연경관(하천/해양),134402,경기,2020
65e91282bb908e26c80383e4,46,롯데백화점평촌점,경기 안양시 동안구 시민대로 180-0,백화점,134052,경기,2020
65e91282bb908e26c80383e5,47,안양농수산물도매시장,경기 안양시 동안구 흥안대로 313-0,시장,133991,경기,2020
65e91282bb908e26c80383e6,48,평화누리,경기 파주시 임진각로 148-40,도시공원,132154,경기,2020
65e91282bb908e26c80383e7,49,롯데몰수지점,경기 용인시 수지구 성복2로 38-0,쇼핑몰,130105,경기,2020
65e91282bb908e26c80383e8,50,물왕호수,경기 시흥시,자연경관(하천/해양),124017,경기,2020
65e91282bb908e26c80383e9,51,롯데아울렛광교점,경기 수원시 영통구 도청로 10-0,쇼핑몰,123832,경기,2020
65e91282bb908e26c80383ea,52,롯데백화점구리점,경기 구리시 경춘로 261-0,백화점,122811,경기,2020
65e91282bb908e26c80383eb,53,롯데백화점중동점,경기 부천시 길주로 300-0,백화점,120916,경기,2020
65e91282bb908e26c80383ec,54,화담숲,경기 광주시 도척윗로 278-1,테마공원,120490,경기,2020
65e91282bb908e26c80383ed,55,방아머리해변,경기 안산시 단원구,자연경관(하천/해양),115334,경기,2020
65e91282bb908e26c80383ee,56,이천종합버스터미널,경기 이천시 이섭대천로 1200-0,교통시설,110097,경기,2020
65e91282bb908e26c80383ef,57,레이크사이드CC,경기 용인시 처인구 능원로 181-0,육상레저스포츠,108406,경기,2020
65e91282bb908e26c80383f0,58,앨리웨이광교,경기 수원시 영통구 광교호수공원로 80-0,쇼핑몰,106804,경기,2020
65e91282bb908e26c80383f1,59,AK플라자분당,경기 성남시 분당구 황새울로360번길 42-0,백화점,106746,경기,2020
65e91282bb908e26c80383f2,60,산정호수,경기 포천시,자연경관(하천/해양),105736,경기,2020
65e91282bb908e26c80383f3,61,미사경정공원,경기 하남시 미사대로 505-0,도시공원,103969,경기,2020
65e91282bb908e26c80383f4,62,비에이비스타CC,경기 이천시 어농로 272-0,육상레저스포츠,103686,경기,2020
65e91282bb908e26c80383f5,63,수원농수산물도매시장,경기 수원시 권선구 세권로 243-0,시장,101416,경기,2020
65e91282bb908e26c80383f6,64,행주산성,경기 고양시 덕양구 행주로15번길 89-0,역사유적지,100300,경기,2020
65e91282bb908e26c80383f7,65,롯데백화점일산점,경기 고양시 일산동구 중앙로 1283-0,백화점,98317,경기,2020
65e91282bb908e26c80383f8,66,동탄호수공원,경기 화성시,도시공원,97762,경기,2020
65e91282bb908e26c80383f9,67,리베라CC,경기 화성시 중리길 183-0,육상레저스포츠,95682,경기,2020
65e91282bb908e26c80383fa,68,안양예술공원,경기 안양시 만안구 예술공원로 195-1,도시공원,95022,경기,2020
65e91282bb908e26c80383fb,69,남한산성,경기 광주시 남한산성로 784-16,역사유적지,94202,경기,2020
65e91282bb908e26c80383fc,70,부천터미널소풍,경기 부천시 송내대로 239-0,교통시설,93086,경기,2020
65e91282bb908e26c80383fd,71,프로방스,경기 파주시 새오리로 69-0,기타관광,92647,경기,2020
65e91282bb908e26c80383fe,72,태광CC,경기 용인시 기흥구 흥덕4로 77-0,육상레저스포츠,91047,경기,2020
65e91282bb908e26c80383ff,73,농협경제지주안성팜랜드,경기 안성시 대신두길 28-0,테마공원,90669,경기,2020
65e91282bb908e26c8038400,74,평내호평역,경기 남양주시 경춘로 1375-0,교통시설,89691,경기,2020
65e91282bb908e26c8038401,75,서울랜드,경기 과천시 광명로 181-0,테마공원,89019,경기,2020
65e91282bb908e26c8038402,76,임진각,경기 파주시 임진각로 164-0,기타관광,88996,경기,2020
65e91282bb908e26c8038403,77,양평역,경기 양평군 역전길 30-0,교통시설,88243,경기,2020
65e91282bb908e26c8038404,78,시흥갯골생태공원,경기 시흥시 동서로 287-0,도시공원,87182,경기,2020
65e91282bb908e26c8038405,79,국립수목원,경기 포천시 광릉수목원로 415-0,테마공원,86457,경기,2020
65e91282bb908e26c8038406,80,성남시임시버스터미널,경기 성남시 분당구 성남대로925번길 16-0,교통시설,86174,경기,2020
65e91282bb908e26c8038407,81,곤지암리조트,경기 광주시 도척윗로 278-0,콘도미니엄,84708,경기,2020
65e91282bb908e26c8038408,82,퇴계원역,경기 남양주시 경춘북로 545-0,교통시설,83019,경기,2020
65e91282bb908e26c8038409,83,용인공용버스터미널,경기 용인시 처인구 중부대로 1486-0,교통시설,81848,경기,2020
65e91282bb908e26c803840a,84,포천아트밸리,경기 포천시 아트밸리로 234-0,공연시설,81285,경기,2020
65e91282bb908e26c803840b,85,덕소역,경기 남양주시 덕소로 56-0,교통시설,81246,경기,2020
65e91282bb908e26c803840c,86,모란민속5일장,경기 성남시 중원구 둔촌대로 68-0,시장,81061,경기,2020
65e91282bb908e26c803840d,87,골드CC,경기 용인시 기흥구 기흥단지로 398-0,육상레저스포츠,80189,경기,2020
65e91282bb908e26c803840e,88,롯데몰광명점,경기 광명시 일직로 17-0,쇼핑몰,79478,경기,2020
65e91282bb908e26c803840f,89,금촌역,경기 파주시 새꽃로 193-0,교통시설,79108,경기,2020
65e91282bb908e26c8038410,90,뉴코아아울렛동수원점,경기 수원시 팔달구 인계로 154-0,대형마트,78068,경기,2020
65e91282bb908e26c8038411,91,전곡항,경기 화성시,자연경관(하천/해양),78063,경기,2020
65e91282bb908e26c8038412,92,물의정원,경기 남양주시 북한강로 398-0,도시공원,77683,경기,2020
65e91282bb908e26c8038413,93,뉴코아아울렛일산점,경기 고양시 일산동구 중앙로 1206-0,대형마트,75988,경기,2020
65e91282bb908e26c8038414,94,LF스퀘어양주점,경기 양주시 평화로 1593-0,쇼핑몰,75735,경기,2020
65e91282bb908e26c8038415,95,롯데백화점분당점,경기 성남시 분당구 황새울로200번길 45-0,백화점,74259,경기,2020
65e91282bb908e26c8038416,96,안산버스터미널,경기 안산시 상록구 항가울로 410-0,교통시설,73876,경기,2020
65e91282bb908e26c8038417,97,벨라시타,경기 고양시 일산동구 강송로 33-0,쇼핑몰,73522,경기,2020
65e91282bb908e26c8038418,98,수원CC,경기 용인시 기흥구 중부대로 495-0,육상레저스포츠,73253,경기,2020
65e91282bb908e26c8038419,99,남이섬선착장,경기 가평군 북한강변로 1024-0,교통시설,73096,경기,2020
65e91282bb908e26c803841a,100,킨텍스제2전시장,경기 고양시 일산서구 킨텍스로 217-59,전시시설,72743,경기,2020
65e91282bb908e26c803841b,1,롯데프리미엄아울렛김해점,경남 김해시 장유로 469-0,쇼핑몰,257230,경남,2020
65e91282bb908e26c803841c,2,독일마을,경남 남해군 독일로 92-0,기타관광,137433,경남,2020
65e91282bb908e26c803841d,3,바람의언덕,경남 거제시,기타문화관광지,135860,경남,2020
65e91282bb908e26c803841e,4,통영중앙전통시장,경남 통영시 중앙시장1길 14-16,시장,123952,경남,2020
65e91282bb908e26c803841f,5,통도사,경남 양산시 통도사로 108-0,종교성지,101039,경남,2020
65e91282bb908e26c8038420,6,한화리조트거제벨버디어,경남 거제시 거제북로 2501-40,콘도미니엄,84785,경남,2020
65e91282bb908e26c8038421,7,소노캄거제,경남 거제시 거제대로 2660-0,콘도미니엄,79894,경남,2020
65e91282bb908e26c8038422,8,보리암,경남 남해군 보리암로 665-0,종교성지,77974,경남,2020
65e91282bb908e26c8038423,9,화개장터,경남 하동군 쌍계로 17-0,시장,73213,경남,2020
65e91282bb908e26c8038424,10,마산시외버스터미널,경남 창원시 마산회원구 3·15대로 756-0,교통시설,69809,경남,2020
65e91282bb908e26c8038425,11,통영케이블카,경남 통영시 발개로 205-0,기타관광,65925,경남,2020
65e91282bb908e26c8038426,12,마산역,경남 창원시 마산회원구 마산역광장로 18-0,교통시설,65916,경남,2020
65e91282bb908e26c8038427,13,매미성,경남 거제시 복항길 29-0,역사유적지,65716,경남,2020
65e91282bb908e26c8038428,14,삼천포용궁수산시장,경남 사천시 어시장길 64-0,시장,64829,경남,2020
65e91282bb908e26c8038429,15,롯데백화점창원점,경남 창원시 성산구 중앙대로 124-0,백화점,62697,경남,2020
65e91282bb908e26c803842a,16,창원중앙역,경남 창원시 의창구 상남로 381-0,교통시설,61867,경남,2020
65e91282bb908e26c803842b,17,신세계백화점김해점,경남 김해시 김해대로 2232-0,백화점,61189,경남,2020
65e91282bb908e26c803842c,18,스카이라인루지통영,경남 통영시 발개로 178-0,기타레저스포츠,60766,경남,2020
65e91282bb908e26c803842d,19,마산어시장,경남 창원시 마산합포구 복요리로 7-0,시장,60624,경남,2020
65e91282bb908e26c803842e,20,창원역,경남 창원시 의창구 의창대로 67-0,교통시설,53328,경남,2020
65e91282bb908e26c803842f,21,해인사,경남 합천군 해인사길 122-0,종교성지,53115,경남,2020
65e91282bb908e26c8038430,22,상주은모래비치,경남 남해군 상주로 17-0,자연경관(하천/해양),51357,경남,2020
65e91282bb908e26c8038431,23,학동흑진주몽돌해변,경남 거제시 학동6길 18-1,자연경관(하천/해양),50682,경남,2020
65e91282bb908e26c8038432,24,창원종합버스터미널,경남 창원시 의창구 창원대로 371-0,교통시설,44115,경남,2020
65e91282bb908e26c8038433,25,이순신공원,경남 통영시 멘데해안길 205-0,도시공원,43619,경남,2020
65e91282bb908e26c8038434,26,통영여객선터미널,경남 통영시 통영해안로 234-0,교통시설,43550,경남,2020
65e91282bb908e26c8038435,27,용원어시장,경남 창원시 진해구 용원동로 0-0,시장,43459,경남,2020
65e91282bb908e26c8038436,28,금호리조트통영마리나,경남 통영시 큰발개1길 33-0,콘도미니엄,42124,경남,2020
65e91282bb908e26c8038437,29,아난티남해,경남 남해군 남서대로1179번길 40-109,콘도미니엄,40795,경남,2020
65e91282bb908e26c8038438,30,밀양역,경남 밀양시 중앙로 62-0,교통시설,39960,경남,2020
65e91282bb908e26c8038439,31,표충사,경남 밀양시 표충로 1338-0,종교성지,38906,경남,2020
65e91282bb908e26c803843a,32,쌍계사,경남 하동군 쌍계사길 59-0,종교성지,38410,경남,2020
65e91282bb908e26c803843b,33,삼천포항,경남 사천시 어시장길 24-5,자연경관(하천/해양),36892,경남,2020
65e91282bb908e26c803843c,34,법기수원지,경남 양산시 법기로 198-13,자연경관(하천/해양),36394,경남,2020
65e91282bb908e26c803843d,35,진주시외버스터미널,경남 진주시 남강로 712-0,교통시설,36172,경남,2020
65e91282bb908e26c803843e,36,아라미르CC,경남 창원시 진해구 수제로 36-0,육상레저스포츠,36019,경남,2020
65e91282bb908e26c803843f,37,신세계백화점마산점,경남 창원시 마산합포구 합포로 251-0,백화점,35887,경남,2020
65e91282bb908e26c8038440,38,가야CC,경남 김해시 인제로 502-0,육상레저스포츠,35548,경남,2020
65e91282bb908e26c8038441,39,고현시외버스터미널,경남 거제시 고현천로 10-0,교통시설,35387,경남,2020
65e91282bb908e26c8038442,40,사천바다케이블카대방정류장,경남 사천시 사천대로 18-0,기타관광,35304,경남,2020
65e91282bb908e26c8038443,41,용원골프클럽,경남 창원시 진해구 가주로 133-0,육상레저스포츠,34956,경남,2020
65e91282bb908e26c8038444,42,고현종합시장,경남 거제시 거제중앙로 1883-2,시장,33760,경남,2020
65e91282bb908e26c8038445,43,위양지,경남 밀양시 위양로 273-36,자연경관(하천/해양),33715,경남,2020
65e91282bb908e26c8038446,44,사천공항,경남 사천시 사천대로 1971-0,교통시설,33711,경남,2020
